Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Plante, Dave",RW,Océanic, 2007-08 | Regular Season,21,0.01694915254237288,0.03389830508474576,0.05084745762711865,3.0,59.0,19.364982464175263,False
"Collard, Samuel",LW,Océanic, 2007-08 | Regular Season,14,0.022222222222222223,0.0,0.022222222222222223,1.0,45.0,19.13986515585693,False
"Néron, Alexandre",D,Océanic, 2007-08 | Regular Season,26,0.06666666666666667,0.17333333333333334,0.24,18.0,75.0,17.58191734919468,False
"Frolik, Michael",LW,Océanic, 2007-08 | Regular Season,16,0.16071428571428573,0.35714285714285715,0.5178571428571429,29.0,56.0,19.9736460218161,False
"Lefrançois, Félix",C,Océanic, 2007-08 | Regular Season,25,0.05405405405405406,0.06756756756756757,0.12162162162162163,9.0,74.0,17.30827832861202,False
"Garnier, Philippe",D,Océanic, 2007-08 | Regular Season,17,0.0,0.047619047619047616,0.047619047619047616,2.0,42.0,18.774692361263426,False
"Garnier, Philippe",D,Rocket, 2007-08 | Regular Season,6,0.041666666666666664,0.0,0.041666666666666664,1.0,24.0,19.124229451875003,False
"Cormier, Patrice",C,Océanic, 2007-08 | Regular Season,22,0.0821917808219178,0.0958904109589041,0.1780821917808219,13.0,73.0,17.4713394636098,False
"Skokan, David",C,Océanic, 2007-08 | Regular Season,19,0.15873015873015872,0.1111111111111111,0.2698412698412698,17.0,63.0,18.895219149520415,False
"Paul, Kalin",D,Drakkar, 2007-08 | Regular Season,21,0.0,0.037037037037037035,0.037037037037037035,3.0,81.0,17.55155650525156,False
"Paquet, Jean-Philippe",D,Drakkar, 2007-08 | Regular Season,29,0.04,0.13,0.17,17.0,100.0,20.848116370355395,False
"Morneau, Samuel",LW,Drakkar, 2007-08 | Regular Season,31,0.10526315789473684,0.09649122807017543,0.20175438596491227,23.0,114.0,17.752230448306783,False
"Goulet, Guillaume",RW,Drakkar, 2007-08 | Regular Season,27,0.010101010101010102,0.08080808080808081,0.09090909090909091,9.0,99.0,17.072782051536976,False
"Dorion, Marc-André",D,Drakkar, 2007-08 | Regular Season,25,0.08045977011494253,0.2413793103448276,0.3218390804597701,28.0,87.0,20.650399750675398,False
"Lanctôt-Marcotte, François",RW,Drakkar, 2007-08 | Regular Season,17,0.015151515151515152,0.015151515151515152,0.030303030303030304,2.0,66.0,18.298280188190002,False
"Lanctôt-Marcotte, François",RW,Foreurs, 2007-08 | Regular Season,7,0.038461538461538464,0.07692307692307693,0.11538461538461539,3.0,26.0,18.57893835421875,False
"Bourque, Gabriel",LW,Drakkar, 2007-08 | Regular Season,29,0.05660377358490566,0.09433962264150944,0.1509433962264151,16.0,106.0,17.15172117745759,False
"Villeneuve, Mike",C,Drakkar, 2007-08 | Regular Season,17,0.016666666666666666,0.08333333333333333,0.1,6.0,60.0,17.574296676222687,False
"Bouchard, François",RW,Drakkar, 2007-08 | Regular Season,31,0.14035087719298245,0.23684210526315788,0.37719298245614036,43.0,114.0,19.54675099828359,False
"Boivin, Alexandre",RW,Drakkar, 2007-08 | Regular Season,29,0.102803738317757,0.08411214953271028,0.18691588785046728,20.0,107.0,19.468416354137595,False
"Laroche, Marc-André",LW,Drakkar, 2007-08 | Regular Season,31,0.06140350877192982,0.11403508771929824,0.17543859649122806,20.0,114.0,18.738531818305564,False
"Malinik, Roman",C,Drakkar, 2007-08 | Regular Season,24,0.047619047619047616,0.0,0.047619047619047616,4.0,84.0,17.775153994619497,False
"Tousignant, Mathieu",C,Drakkar, 2007-08 | Regular Season,21,0.13924050632911392,0.13924050632911392,0.27848101265822783,22.0,79.0,17.956604704728278,False
"Tousignant, Mathieu",C,Rocket, 2007-08 | Regular Season,5,0.05263157894736842,0.10526315789473684,0.15789473684210525,3.0,19.0,18.249828769375,False
"Savard, David",D,Drakkar, 2007-08 | Regular Season,17,0.0,0.06666666666666667,0.06666666666666667,4.0,60.0,16.98994316002579,False
"Savard, David",D,Wildcats, 2007-08 | Regular Season,9,0.0,0.12,0.12,3.0,25.0,17.238645118828124,False
"Michaud, Stéphane",LW,Drakkar, 2007-08 | Regular Season,31,0.02631578947368421,0.017543859649122806,0.043859649122807015,5.0,114.0,18.475518123619544,False
"Ouimet, Maxime",D,Drakkar, 2007-08 | Regular Season,31,0.008771929824561403,0.09649122807017543,0.10526315789473684,12.0,114.0,19.765929078306783,False
"Parisien, Jonathan",D,Drakkar, 2007-08 | Regular Season,19,0.0,0.0,0.0,0.0,74.0,16.404188863294905,False
"Lizotte, David",RW,Drakkar, 2007-08 | Regular Season,16,0.0,0.017857142857142856,0.017857142857142856,1.0,56.0,18.799252611923215,False
"LaBelle, Lucas",LW,MAINEiacs, 2007-08 | Regular Season,17,0.023255813953488372,0.06976744186046512,0.09302325581395349,4.0,43.0,19.228616041518556,False
"LaBelle, Lucas",LW,Voltigeurs, 2007-08 | Regular Season,1,0.0,0.0,0.0,0.0,3.0,18.96164384,False
"Chaput, Stefan",C,MAINEiacs, 2007-08 | Regular Season,19,0.1509433962264151,0.16981132075471697,0.32075471698113206,17.0,53.0,19.788833051169625,False
"Durand, Guillaume",D,MAINEiacs, 2007-08 | Regular Season,11,0.0,0.03333333333333333,0.03333333333333333,1.0,30.0,20.062433110058592,False
"Durand, Guillaume",D,Cataractes, 2007-08 | Regular Season,2,0.0,0.0,0.0,0.0,5.0,19.65890411,False
"Marshall, Kevin",D,MAINEiacs, 2007-08 | Regular Season,21,0.03571428571428571,0.16071428571428573,0.19642857142857142,11.0,56.0,18.790944885451125,False
"Bodnarchuk, Andrew",D,Mooseheads, 2007-08 | Regular Season,21,0.03896103896103896,0.14285714285714285,0.18181818181818182,14.0,77.0,19.384886806590327,False
"MacMillan, Logan",LW,Mooseheads, 2007-08 | Regular Season,16,0.08771929824561403,0.15789473684210525,0.24561403508771928,14.0,57.0,18.430217084264832,False
"Knotek, Tomas",C,Mooseheads, 2007-08 | Regular Season,22,0.0379746835443038,0.17721518987341772,0.21518987341772153,17.0,79.0,17.89689545702926,False
"Smith, Daniel",LW,Mooseheads, 2007-08 | Regular Season,13,0.022222222222222223,0.022222222222222223,0.044444444444444446,2.0,45.0,18.68210616626953,False
"Swan, Bryce",RW,Mooseheads, 2007-08 | Regular Season,20,0.11428571428571428,0.02857142857142857,0.14285714285714285,10.0,70.0,20.170859202443964,False
"Hillier, Ryan",LW,Mooseheads, 2007-08 | Regular Season,22,0.13924050632911392,0.1518987341772152,0.2911392405063291,23.0,79.0,19.86675847485776,False
"Voracek, Jakub",RW,Mooseheads, 2007-08 | Regular Season,20,0.15789473684210525,0.27631578947368424,0.4342105263157895,33.0,76.0,18.31776372683546,False
"White, Andrew",RW,Mooseheads, 2007-08 | Regular Season,22,0.17721518987341772,0.05063291139240506,0.22784810126582278,18.0,79.0,19.08045710485776,False
"Pender, Justin",D,Mooseheads, 2007-08 | Regular Season,19,0.015625,0.046875,0.0625,4.0,64.0,19.1161366913929,False
"MacAskill, Ben",D,Mooseheads, 2007-08 | Regular Season,20,0.014084507042253521,0.08450704225352113,0.09859154929577464,7.0,71.0,18.598540738180656,False
"Bouchard, David",RW,Mooseheads, 2007-08 | Regular Season,14,0.0196078431372549,0.0,0.0196078431372549,1.0,51.0,19.842232311336673,False
"Bouchard, David",RW,Voltigeurs, 2007-08 | Regular Season,12,0.0,0.0,0.0,0.0,25.0,19.551902288793947,False
"O'Connor, Gabriel",D,Mooseheads, 2007-08 | Regular Season,19,0.0,0.027777777777777776,0.027777777777777776,2.0,72.0,16.980429955480272,False
"Bona, Graham",D,Mooseheads, 2007-08 | Regular Season,19,0.0,0.047619047619047616,0.047619047619047616,3.0,63.0,19.568469529770738,False
"Monast, Guillaume",D,Mooseheads, 2007-08 | Regular Season,21,0.0136986301369863,0.0821917808219178,0.0958904109589041,7.0,73.0,19.57086843087614,False
"Pridham, Colby",LW,Mooseheads, 2007-08 | Regular Season,18,0.06153846153846154,0.07692307692307693,0.13846153846153847,9.0,65.0,20.338287940989687,False
"Cheremetiev, Yuri",C,Mooseheads, 2007-08 | Regular Season,22,0.0379746835443038,0.02531645569620253,0.06329113924050633,5.0,79.0,18.603744774857923,False
"Marchand, Brad",C,Mooseheads, 2007-08 | Regular Season,13,0.06521739130434782,0.1956521739130435,0.2608695652173913,12.0,46.0,19.760106750280762,False
"Marchand, Brad",C,Foreurs, 2007-08 | Regular Season,11,0.10714285714285714,0.39285714285714285,0.5,14.0,28.0,19.47885273974609,False
"Louis-Seize, Éric",LW,Mooseheads, 2007-08 | Regular Season,13,0.0,0.021739130434782608,0.021739130434782608,1.0,46.0,18.30192904722168,False
"Picard-Hooper, Alexandre",C,Sea Dogs, 2007-08 | Regular Season,17,0.15217391304347827,0.17391304347826086,0.32608695652173914,15.0,46.0,20.521427979776156,False
"Legault, Tommy",G,Tigres, 2007-08 | Regular Season,10,0.0,0.03571428571428571,0.03571428571428571,1.0,28.0,19.298046877109375,False
"Legault, Tommy",G,Titan, 2007-08 | Regular Season,8,0.0,0.0,0.0,0.0,32.0,18.94205907296875,False
"Labonté, Alexandre",RW,Tigres, 2007-08 | Regular Season,22,0.12,0.04,0.16,12.0,75.0,19.703695508478987,False
"Demers, Jason",D,Tigres, 2007-08 | Regular Season,21,0.041666666666666664,0.25,0.2916666666666667,21.0,72.0,19.580407698806646,False
"Monahan, Alexandre",LW,Tigres, 2007-08 | Regular Season,22,0.2,0.10666666666666667,0.30666666666666664,23.0,75.0,19.818764005071664,False
"Nolin, Dave",LW,Tigres, 2007-08 | Regular Season,21,0.027777777777777776,0.1388888888888889,0.16666666666666666,12.0,72.0,18.714240333124962,False
"Bonneau, Jonathan",LW,Tigres, 2007-08 | Regular Season,21,0.05714285714285714,0.07142857142857142,0.12857142857142856,9.0,70.0,17.495475873911182,False
"Robichaud, Maxime",D,Tigres, 2007-08 | Regular Season,12,0.0,0.027777777777777776,0.027777777777777776,1.0,36.0,18.818564049965822,False
"McIsaac, Travis",LW,Tigres, 2007-08 | Regular Season,20,0.014285714285714285,0.02857142857142857,0.04285714285714286,3.0,70.0,17.88023288152113,False
"Gravel, Maxime",LW,Tigres, 2007-08 | Regular Season,22,0.04,0.05333333333333334,0.09333333333333334,7.0,75.0,17.498216055937483,False
"Cliche, David",C,Tigres, 2007-08 | Regular Season,21,0.0273972602739726,0.0136986301369863,0.0410958904109589,3.0,73.0,18.026954380181934,False
"Cacciotti, Steven",LW,Tigres, 2007-08 | Regular Season,8,0.0,0.04,0.04,1.0,25.0,21.0223244859375,False
"Cacciotti, Steven",LW,Voltigeurs, 2007-08 | Regular Season,12,0.16,0.12,0.28,7.0,25.0,20.682692100898436,False
"Tanguay, Maxime",C,Tigres, 2007-08 | Regular Season,9,0.125,0.16666666666666666,0.2916666666666667,7.0,24.0,19.268011558593752,False
"Tanguay, Maxime",C,Océanic, 2007-08 | Regular Season,11,0.1111111111111111,0.14814814814814814,0.25925925925925924,7.0,27.0,18.917447023671876,False
"Tulupov, Kirill",D,Tigres, 2007-08 | Regular Season,13,0.0,0.11904761904761904,0.11904761904761904,5.0,42.0,19.772222151223144,False
"Tulupov, Kirill",D,Saguenéens, 2007-08 | Regular Season,7,0.0,0.0,0.0,0.0,21.0,19.48116438578125,False
"Cormier, Jacques",C,Tigres, 2007-08 | Regular Season,9,0.038461538461538464,0.038461538461538464,0.07692307692307693,2.0,26.0,17.36004922902344,False
"Devos, Philip-Michaël",C,Tigres, 2007-08 | Regular Season,21,0.09722222222222222,0.08333333333333333,0.18055555555555555,13.0,72.0,17.71698006264577,False
"Chouinard, Joël",D,Tigres, 2007-08 | Regular Season,22,0.04,0.24,0.28,21.0,75.0,17.750270855071587,False
"Lafrance, Toby",C,Tigres, 2007-08 | Regular Season,20,0.22388059701492538,0.19402985074626866,0.417910447761194,28.0,67.0,20.561249358516847,False
"Stanley, Kyle",D,Fog Devils, 2007-08 | Regular Season,14,0.0,0.0975609756097561,0.0975609756097561,4.0,41.0,19.620633894552,False
"Stanley, Kyle",D,Titan, 2007-08 | Regular Season,12,0.0,0.018867924528301886,0.018867924528301886,1.0,53.0,19.898054899697264,False
"Wall, Alex",D,Fog Devils, 2007-08 | Regular Season,21,0.03333333333333333,0.03333333333333333,0.06666666666666667,4.0,60.0,17.041349314551546,False
"Pomerleau, Maxime",D,Fog Devils, 2007-08 | Regular Season,21,0.03333333333333333,0.1,0.13333333333333333,8.0,60.0,19.129020544899834,False
"Dubuc, Maxime",D,Fog Devils, 2007-08 | Regular Season,21,0.0,0.016666666666666666,0.016666666666666666,1.0,60.0,19.252308215017024,False
"Dion, Pier-Antoine",C,Fog Devils, 2007-08 | Regular Season,15,0.021739130434782608,0.0,0.021739130434782608,1.0,46.0,16.555027458032836,False
"Kempe, Mario",RW,Fog Devils, 2007-08 | Regular Season,16,0.08333333333333333,0.1875,0.2708333333333333,13.0,48.0,19.147978733920898,False
"O'Keefe, Pat",D,Fog Devils, 2007-08 | Regular Season,19,0.03636363636363636,0.12727272727272726,0.16363636363636364,9.0,55.0,19.447119654707492,False
"Welcher, Wesley",C,Fog Devils, 2007-08 | Regular Season,13,0.10256410256410256,0.20512820512820512,0.3076923076923077,12.0,39.0,20.175315038796388,False
"Thorne, Chris",C,Fog Devils, 2007-08 | Regular Season,18,0.019230769230769232,0.038461538461538464,0.057692307692307696,3.0,52.0,17.750430109176026,False
"Graham, Ryan",LW,Fog Devils, 2007-08 | Regular Season,16,0.2,0.08,0.28,14.0,50.0,20.408250028852535,False
"Graham, Ryan",LW,Titan, 2007-08 | Regular Season,11,0.0625,0.0625,0.125,6.0,48.0,20.671366650800785,False
"MacDougall, Taylor",C,Fog Devils, 2007-08 | Regular Season,21,0.016666666666666666,0.03333333333333333,0.05,3.0,60.0,17.561897260017176,False
"Adam, Luke",C,Fog Devils, 2007-08 | Regular Season,21,0.2,0.11666666666666667,0.31666666666666665,19.0,60.0,17.413952054395295,False
"Paiement, Vincent",LW,Fog Devils, 2007-08 | Regular Season,17,0.022222222222222223,0.0,0.022222222222222223,1.0,45.0,18.766464443146667,False
"Guilbault, Olivier",RW,Fog Devils, 2007-08 | Regular Season,9,0.030303030303030304,0.06060606060606061,0.09090909090909091,3.0,33.0,20.536868578320313,False
"Layton, Nick",RW,Fog Devils, 2007-08 | Regular Season,18,0.11320754716981132,0.09433962264150944,0.20754716981132076,11.0,53.0,18.93475260235718,False
"Beaudoin, William",D,Fog Devils, 2007-08 | Regular Season,7,0.0,0.15384615384615385,0.15384615384615385,2.0,13.0,16.9577482884375,False
"Beaudoin, William",D,Foreurs, 2007-08 | Regular Season,7,0.0,0.038461538461538464,0.038461538461538464,1.0,26.0,17.18167808375,False
"Boland, Matt",LW,Fog Devils, 2007-08 | Regular Season,15,0.0,0.04,0.04,2.0,50.0,18.39028270183838,False
"Fillier, Matt",LW,Fog Devils, 2007-08 | Regular Season,20,0.017241379310344827,0.10344827586206896,0.1206896551724138,7.0,58.0,19.11532162487833,False
"Gervais, Benoit",D,Rocket, 2007-08 | Regular Season,8,0.0,0.0625,0.0625,2.0,32.0,19.515004280859376,False
"Gervais, Benoit",D,Océanic, 2007-08 | Regular Season,9,0.0,0.0967741935483871,0.0967741935483871,3.0,31.0,19.83112157480469,False
"Malouin, Danick",D,Rocket, 2007-08 | Regular Season,12,0.0,0.020833333333333332,0.020833333333333332,1.0,48.0,17.70500722540039,False
"Southorn, Jordon",D,Rocket, 2007-08 | Regular Season,13,0.058823529411764705,0.0392156862745098,0.09803921568627451,5.0,51.0,17.552082218562013,False
"Lessard, Pierre-Luc",D,Rocket, 2007-08 | Regular Season,8,0.03125,0.125,0.15625,5.0,32.0,19.816374141015626,False
"Lessard, Pierre-Luc",D,Drakkar, 2007-08 | Regular Season,10,0.0,0.08571428571428572,0.08571428571428572,3.0,35.0,20.0803028684375,False
"Deighan, Parker",D,Rocket, 2007-08 | Regular Season,8,0.0,0.03125,0.03125,1.0,32.0,17.134182361015625,False
"Walker, Geoff",RW,Rocket, 2007-08 | Regular Season,14,0.16071428571428573,0.21428571428571427,0.375,21.0,56.0,19.98359675764282,False
"Doyle, Chris",C,Rocket, 2007-08 | Regular Season,12,0.08333333333333333,0.14583333333333334,0.22916666666666666,11.0,48.0,17.682332246845704,False
"Latal, Martin",LW,Rocket, 2007-08 | Regular Season,13,0.07692307692307693,0.15384615384615385,0.23076923076923078,12.0,52.0,19.73157708467285,False
"MacLean, Brandon",RW,Rocket, 2007-08 | Regular Season,9,0.0,0.08333333333333333,0.08333333333333333,3.0,36.0,16.86963826949219,False
"Main, Bryan",RW,Rocket, 2007-08 | Regular Season,13,0.0,0.057692307692307696,0.057692307692307696,3.0,52.0,19.846645575241702,False
"Morrison, Brett",C,Rocket, 2007-08 | Regular Season,8,0.125,0.21875,0.34375,11.0,32.0,20.295826200859374,False
"Morrison, Brett",C,Huskies, 2007-08 | Regular Season,9,0.2,0.14285714285714285,0.34285714285714286,12.0,35.0,20.55340325078125,False
"Kana, Jan",RW,Rocket, 2007-08 | Regular Season,14,0.125,0.10714285714285714,0.23214285714285715,13.0,56.0,17.698665254836428,False
"Lachaine, Matthew",C,Rocket, 2007-08 | Regular Season,11,0.1111111111111111,0.022222222222222223,0.13333333333333333,6.0,45.0,19.632116865625,False
"Cliche, Maxim",LW,Rocket, 2007-08 | Regular Season,7,0.07142857142857142,0.0,0.07142857142857142,2.0,28.0,18.643707191718747,False
"Cliche, Maxim",LW,Remparts, 2007-08 | Regular Season,6,0.0,0.045454545454545456,0.045454545454545456,1.0,22.0,18.9597602771875,False
"Swit, Jason",D,Rocket, 2007-08 | Regular Season,2,0.0,0.0,0.0,0.0,9.0,20.25890411,False
"Wright, Brendan",LW,Rocket, 2007-08 | Regular Season,2,0.0,0.0,0.0,0.0,9.0,17.39589041,False
"Locke, Chad",LW,Rocket, 2007-08 | Regular Season,10,0.05128205128205128,0.1282051282051282,0.1794871794871795,7.0,39.0,19.473967252167967,False
"Paynter, Greg",RW,Rocket, 2007-08 | Regular Season,11,0.022727272727272728,0.022727272727272728,0.045454545454545456,2.0,44.0,19.643485125185546,False
"Lacroix, Simon",D,Cataractes, 2007-08 | Regular Season,20,0.034482758620689655,0.1724137931034483,0.20689655172413793,12.0,58.0,18.575493374387115,False
"Petersen, Nicholas",RW,Cataractes, 2007-08 | Regular Season,23,0.0847457627118644,0.11864406779661017,0.2033898305084746,12.0,59.0,18.772811140134024,False
"Bahm, Linden",RW,Cataractes, 2007-08 | Regular Season,26,0.012987012987012988,0.06493506493506493,0.07792207792207792,6.0,77.0,18.2958873961288,False
"Lalonde-McNicoll, Cédric",C,Cataractes, 2007-08 | Regular Season,27,0.1875,0.175,0.3625,29.0,80.0,19.490750374278633,False
"Bourque-Leblanc, Adam",D,Cataractes, 2007-08 | Regular Season,25,0.013513513513513514,0.12162162162162163,0.13513513513513514,10.0,74.0,18.87979150899632,False
"Piché, Sébastien",D,Cataractes, 2007-08 | Regular Season,8,0.0,0.28,0.28,7.0,25.0,19.691374139609373,False
"Piché, Sébastien",D,Huskies, 2007-08 | Regular Season,10,0.0,0.2702702702702703,0.2702702702702703,10.0,37.0,20.020687068632814,False
"Filion, Francis",LW,Cataractes, 2007-08 | Regular Season,23,0.029850746268656716,0.0,0.029850746268656716,2.0,67.0,18.824031902153685,False
"Tremblay, Tommy",LW,Cataractes, 2007-08 | Regular Season,28,0.0375,0.0375,0.075,6.0,80.0,17.7782518985651,False
"Milsé, Mathieu",LW,Cataractes, 2007-08 | Regular Season,14,0.029411764705882353,0.0,0.029411764705882353,1.0,34.0,18.01603669257202,False
"Donais, Olivier",RW,Cataractes, 2007-08 | Regular Season,22,0.08333333333333333,0.06666666666666667,0.15,9.0,60.0,20.326206798739992,False
"Lemieux, Gabriel",D,Cataractes, 2007-08 | Regular Season,27,0.0136986301369863,0.1095890410958904,0.1232876712328767,9.0,73.0,17.43852869764664,False
