Player Name,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,"('Position', 'first')","('Adjusted Point %', 'std')","('Season', 'count')"
"Reinhart, Sam",56.75,0.4120991216133437,17.820240538348685,True,0.8676693695412018,0.3511121357487661,C,0.07298316612659272,4
"Nugent-Hopkins, Ryan",66.5,0.37952113547930666,17.43279646513924,False,0.9298928876986383,0.350235098213008,C,0.00035756330631501635,2
"Weal, Jordan",64.25,0.4409473384067803,18.42393788161213,False,0.7707155762130922,0.32700223925527727,C,0.033585167504204656,4
"Point, Brayden",58.25,0.44164610756390155,18.489287589439378,True,0.7602204131360356,0.32685371039834876,C,0.05672064263756147,4
"Barzal, Mathew",49.25,0.4224866588483427,18.292734253463575,False,0.7917868788937498,0.3219098908871243,C,0.059593422998221304,4
"Yamamoto, Kailer",56.75,0.38132303259798345,17.932691648935098,False,0.8496097211810233,0.31544176246430466,C,0.059144532706284496,4
"Heponiemi, Aleksi",64.0,0.4302080033787351,18.69270025938343,False,0.7275523383430216,0.30657036850239194,C,0.03442909841192787,2
"Draisaitl, Leon",50.333333333333336,0.3983660736135984,18.37920496091094,True,0.7778996832777033,0.3035829811231508,C,0.07534066102432138,3
"Connolly, Brett",46.333333333333336,0.3498836659759334,17.871486706457322,False,0.8594392349429542,0.3008490965339384,RW,0.057257161875637855,3
"Patrick, Nolan",50.666666666666664,0.33060825680804234,17.398254408432823,False,0.9354403420056885,0.29426811859786356,C,0.05352157349387514,3
"Santorelli, Mark",69.0,0.5026455026455027,19.618218454029297,False,0.578914116282895,0.2909885769675927,LW,,1
"Scherbak, Nikita",55.5,0.39392857142857146,18.66551695325999,True,0.7319179773064461,0.28953773969952934,RW,0.057677170373661144,2
"Eberle, Jordan",61.666666666666664,0.41734644374238283,18.83918721524719,False,0.7040265332313013,0.2870446875683874,C,0.03771986262130214,3
"Fix-Wolansky, Trey",70.5,0.36723511172885703,18.3186528802021,False,0.787624347439543,0.28281368244896743,RW,0.0473709895408097,2
"Schenn, Brayden",53.75,0.3452743019271327,18.070260342355425,False,0.8275161890177191,0.27893577669273534,C,0.03790498085255504,4
"Ennis, Tyler",65.5,0.4045468009478673,18.94153095789066,False,0.6875901281627601,0.27829914336442685,C,0.04759363334096358,2
"Moller, Oscar",60.0,0.4219653179190752,19.151505401057122,False,0.6538682325902263,0.27590971664211866,RW,,1
"Sutter, Brandon",58.0,0.4137931034482759,19.087766575042746,False,0.6641046880481349,0.2748019398819869,C,,1
"Benson, Tyler",45.25,0.36059959017879806,18.41895073950123,False,0.7715165112361027,0.2718505677086245,LW,0.05124927169604397,4
"Tyrell, Dana",49.0,0.41800858829844334,19.271375593930216,False,0.6346170796148076,0.2642883305034426,C,0.019731718347826034,2
"Shinkaruk, Hunter",49.5,0.3111313573619897,17.859960331320323,True,0.8612903707899562,0.26203451242373593,LW,0.08622467115260936,4
"Krebs, Peyton",66.0,0.2639593908629442,17.139861858022034,False,0.9769381856016617,0.2578720083821645,LW,,1
"Boychuk, Zach",51.5,0.3771748135874068,18.954941313331474,False,0.6854364250789657,0.25659036518690737,C,0.019188094925369995,2
"Kane, Evander",62.5,0.26879014354229164,17.12568158401885,False,0.979215537606573,0.25655013148416883,C,0.08494108256299114,2
"Cozens, Dylan",57.0,0.2548076923076923,17.104644025859628,False,0.9825941694469438,0.2503725527917693,C,,1
"Johansen, Ryan",62.5,0.3083241595393344,18.132550122165163,False,0.8175124503802749,0.24889475482019224,C,0.008914956143765675,2
"Ferraro, Landon",53.0,0.3045313105966939,18.102282710545893,False,0.8223733966863297,0.2467039921865805,C,0.060091259385054545,4
"Long, Colin",69.0,0.38247575431034486,19.24579647497264,False,0.6387250861193943,0.2464765558362801,C,0.06805071598824,2
"Hamill, Zach",67.0,0.4098360655737705,19.482881797089146,False,0.6006491833874832,0.24616769810962427,C,,1
"Dach, Kirby",35.5,0.23422472437250763,16.647510234975933,False,1.0560098562628653,0.2448737051940983,C,0.017874423459098752,2
"Steel, Sam",62.0,0.3417201119485791,18.549672438104462,False,0.7505226064404237,0.24154835766401006,C,0.019136751235182718,4
"St. Croix, Michael",64.75,0.3157025266775454,18.439199116931757,False,0.7682646218207599,0.2400062283390828,C,0.052866711343657356,4
"Glass, Cody",66.0,0.3015062168638413,17.97171385433157,False,0.8433427549943504,0.23955995392569762,C,0.09220412443661985,3
"BÃ¤rtschi, Sven",48.5,0.3539049273812706,18.935783743724635,False,0.6885131307578234,0.23915096617752268,LW,0.018943394301754637,2
"Etem, Emerson",62.0,0.3478116710875332,18.756106022897182,False,0.7173693727227125,0.2381139882809414,RW,0.01840078082221038,3
"Rasmussen, Michael",53.333333333333336,0.2840282187989252,17.882725284974807,False,0.8576343192330461,0.23663266824408632,C,0.03000332369728631,3
"DeBrusk, Jake",48.5,0.321611285750418,18.525476341513645,False,0.7544084995529088,0.23416722797898037,LW,0.07629066281159923,4
"Phillips, Matthew",71.0,0.35100960372162043,18.9563460210565,False,0.6852108290183265,0.23395577216410215,C,0.029361640720691404,3
"Theodore, Shea",56.75,0.2962649009186608,18.1133813164911,True,0.8205909605715291,0.23375937567248664,D,0.022666306354572074,4
"Beach, Kyle",44.25,0.3524367760425311,19.12367934906778,False,0.6583370965397145,0.23204205398590685,LW,0.05072000920529285,4
"Anderson-Dolan, Jaret",69.0,0.2630307541996444,17.52410932542638,False,0.9152280423365236,0.23000664115004263,C,0.0770785700546515,3
"Repik, Michal",51.0,0.3567251461988304,19.20975443332153,False,0.6445134380085622,0.22991415040071517,LW,,1
