Player Name,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,"('Position', 'first')","('Adjusted Point %', 'std')","('Season', 'count')"
"Zavgorodniy, Dmitry",57.0,0.2315270935960591,17.384776940342277,False,0.9376048233810304,0.2170809196990563,LW,,1
"Boland, Tyler",68.0,0.4517543859649123,20.236062408439427,True,0.4796883772046283,0.2167013282985821,C,,1
"Krejci, David",55.0,0.375,19.62767438852236,False,0.577395493203309,0.21652330995124086,C,,1
"DiDomenico, Christopher",35.0,0.3183366008627788,19.093025386811213,False,0.6632601228781191,0.21598286393075145,C,0.08845117765570468,4
"Zagrapan, Marek",59.0,0.32222222222222224,19.06099059894653,False,0.6684049098091878,0.21537491538296052,C,,1
"Fortier, Maxime",63.5,0.34787995594713655,19.43582627729846,False,0.6082062998658675,0.21451188097718682,RW,0.07116213881308174,2
"Bashkirov, Roman",65.0,0.24,17.66074465384072,False,0.8932844085931806,0.21438825806236333,LW,,1
"Bashkirov, Ruslan",60.0,0.23735408560311286,17.660755115856286,False,0.8932827283934808,0.21202430518288845,RW,,1
"Morrison, Brett",41.333333333333336,0.31895718229672204,19.08860451236998,False,0.6639701153133811,0.21157436619090617,C,0.02898131339824683,3
"Paré, Francis",49.0,0.3591195049286986,19.464145886608588,False,0.6036581706106611,0.21155769725038542,C,0.03226350642439952,3
"Drozg, Jan",57.0,0.3051948051948052,18.928000089724144,False,0.6897631855903028,0.21051214105678073,LW,,1
"Picard-Hooper, Alexandre",50.333333333333336,0.3506311360448808,19.54886494251871,False,0.5900522902314954,0.21035176573403513,C,0.07643102056579174,3
"Charette, Francis",20.666666666666668,0.32691626190823625,19.23259790982031,False,0.6408447756828588,0.2099333010914226,RW,0.07011765094850103,3
"Veilleux, Keven",35.5,0.26651451008434834,17.92141265977422,False,0.8514211268402604,0.20914684177368187,C,0.04849268983948977,4
"Bourque, Gabriel",44.5,0.2458627595657215,17.7123892445989,False,0.8849902873174169,0.209039302318697,LW,0.0874895053062244,2
"Adam, Luke",42.666666666666664,0.24129720853858783,17.49094940905134,False,0.9205535249063551,0.20855645935696057,C,0.11393368929167358,3
"Knotek, Tomas",37.0,0.275403155886943,18.40919251482405,False,0.7730836821192577,0.20795564357600854,C,0.033787169899427004,2
"Asselin, Guillaume",63.0,0.1887755102040816,16.383026515573114,False,1.098485941598958,0.2073672440773543,RW,,1
"Letang, Kristopher",48.5,0.31324092078027976,19.114904424554005,False,0.6597463494166265,0.2070188034716559,D,0.039452905984239284,2
"Hoffman, Mike",37.0,0.2830148619957537,18.658819098129275,False,0.7329936528404386,0.20641179306829383,LW,0.008424549312984858,2
"Kana, Jan",14.0,0.23214285714285715,17.698665254836424,False,0.8871943600732703,0.20595583358843778,RW,,1
"Cliche, Marc-André",58.5,0.314492376992377,19.24947578658201,False,0.6381341886749294,0.2058791185573778,C,0.09159369686388506,2
"Gragnani, Marc-André",61.0,0.3254975674480318,19.391549360174853,False,0.6153171727559188,0.20422129324747337,D,0.07954185041306175,2
"Tousignant, Mathieu",38.75,0.2736447062849466,18.283956070125722,False,0.7931966551378092,0.20256256173824597,C,0.061907341347781815,4
"Schutz, Felix",36.333333333333336,0.28092401666479355,18.782955797689848,False,0.713057298891011,0.2019981685131306,C,0.0539786590197828,3
"Grégoire, Thomas",63.0,0.30254792765265387,19.08161429836227,False,0.6650927436830196,0.20197955481988522,D,0.047486332406235614,2
"Batherson, Drake",36.333333333333336,0.33159818864404494,19.37082717427113,False,0.6186451558120566,0.2014568388858465,C,0.048035092081330576,3
"Sprong, Daniel",31.0,0.3782051282051282,19.91848600886595,False,0.5306911469761286,0.20071011327943325,RW,,1
"Deschamps, Nicolas",45.5,0.269286478997418,18.496135021783413,False,0.759120715501584,0.19994675982226462,LW,0.026578578837545427,2
"Rubtsov, German",21.333333333333332,0.3021922348177963,19.164493658558182,False,0.6517823184355565,0.19985930914981367,C,0.07140114362573838,3
"Barré-Boulet, Alex",41.666666666666664,0.3916716078158757,19.994650652039766,False,0.5184591052824136,0.199310875400621,C,0.010906136491981694,3
"Chlapik, Filip",57.0,0.3433962264150943,19.617243324958604,False,0.5790707220116484,0.19885070076626418,C,,1
"Beaudin, Nicolas",63.5,0.22708657956770148,17.71879063971479,False,0.883962223261805,0.19866883530618912,D,0.011414414008977263,2
"Samson, Jérôme",43.666666666666664,0.29990396386759377,18.985688158769623,False,0.6804984817015985,0.19761794917839412,RW,0.06088748214911751,3
"Duffy, Ben",61.0,0.19,16.766050972085687,False,1.0369722138830388,0.19702472063777737,C,,1
"Vandall, Pierre-Alexandre",49.0,0.2477917215823353,18.095139386409798,False,0.8235206145425864,0.1969630811869781,LW,0.04348478529391382,3
"Guay, Nicolas",49.0,0.2354271243160132,18.05172843344893,False,0.8304924135881024,0.19671630582269492,C,0.04333045470332597,2
"Mikus, Juraj",56.0,0.34806629834254144,19.719672880632764,False,0.5626205353703781,0.19582924711786642,RW,,1
"Alexeyev, Yaroslav",58.5,0.2591877591877592,18.55310258830232,False,0.7499717243186477,0.19581964678106165,LW,0.04992672096333012,2
"Gentile, Derek",43.0,0.26013005959682783,18.458285218782784,False,0.7651993938634849,0.19577733396371624,RW,0.02159785136703625,3
"Brown, Matthew",29.0,0.20373354821380607,17.27158424395971,False,0.9557835704200706,0.1956397161376494,LW,0.038201399225352005,2
"Teasdale, Joël",60.0,0.24649343933811646,18.28351548933817,False,0.7932674124122898,0.19549521708605594,LW,0.03271343797406853,2
"Noreau, Maxim",67.5,0.2861717267552182,18.98769343306315,False,0.6801764346500585,0.19524584436821413,D,0.03813062873392099,2
"Kubus, Vladimir",49.0,0.3170731707317073,19.392415337255528,False,0.6151780968367624,0.19505646972872953,C,,1
"Dubuc, Michael",35.25,0.2511631658293806,18.23559397513326,False,0.8009636075935991,0.19464255419991644,LW,0.06551982794973496,4
"Ouellet, Dean",48.666666666666664,0.3205850060656258,19.278684434705003,False,0.6334432797863768,0.19455338891839427,LW,0.015464273127625086,3
"Imbeault, Alexandre",53.0,0.36731545972076457,19.91828364261239,False,0.5307236469964502,0.19427085927396384,C,0.034303070134497196,2
"Kirkpatrick, Michael",44.5,0.24407530454042084,18.149085966785883,False,0.8148567937341873,0.19383714320130974,C,0.029249633363745434,2
"McKenna, Jeremy",65.5,0.24469135802469136,18.105991221033186,False,0.8217778099020707,0.19383122570262118,RW,0.0680519178169649,2
"Tessier, Julien",28.333333333333332,0.3182674199623352,19.440312883001262,False,0.6074857509899977,0.19376110280323425,C,0.03431485602271253,3
"Stransky, Jan",30.0,0.2671890798786653,18.691758524704703,False,0.7277035809324246,0.1921753088870684,RW,0.08684119579735916,2
"Boucher, Matthew",56.5,0.3256296608977065,19.581092412274295,False,0.5848765585887488,0.19169607564932706,LW,0.05065175263436054,2
"Gignac, Brandon",59.0,0.29245283018867924,19.15064473838973,False,0.6540064550146094,0.19126603873068765,C,,1
"Hazen, Jonathan",40.5,0.2273809523809524,17.963841226907817,False,0.8446070989586048,0.19122167722587607,RW,0.011989483336355872,2
"Aubin, Brent",45.0,0.3508324020951406,19.832352283138892,False,0.5445242233278941,0.19038464316475814,C,0.030334404554197118,3
"Breault, Benjamin",54.75,0.3027617611792919,19.266596598270578,False,0.6353845863177454,0.18992229324112977,C,0.04891122030091345,4
"Francis, Ryan",55.0,0.16580310880829016,16.116222270045036,False,1.1413347034307675,0.18923684201960914,RW,,1
"Gauthier, Julien",21.5,0.29432624113475175,19.25729613633531,False,0.6368782405045494,0.18821671629085462,RW,0.0433147489814252,2
"Dufort-Plante, Antoine",21.0,0.4189189189189189,20.454416080673862,True,0.4446207774437778,0.18626005541563664,LW,,1
"Denis, Gabriel",61.0,0.1951219512195122,17.283397511125727,False,0.9538863597132083,0.1861241677489187,C,,1
"Kalmikov, Brooklyn",57.0,0.1782178217821782,16.723384878849487,False,1.0438243884567724,0.1860281088338802,LW,,1
"Mizyurin, Maxim",36.5,0.3061440677966102,19.356375016881792,False,0.620966172288784,0.18592218547655717,C,0.034166379920333924,2
"Zhukenov, Dmitry",64.0,0.3385416666666667,19.815848719619922,False,0.5471746956290406,0.18524143341608149,C,,1
"Kosorenkov, Ivan",48.5,0.31231186670623645,19.49894172825196,False,0.5980699584427354,0.1847281835932738,RW,0.00705494930952921,2
"Cornet, Philippe",43.0,0.2170686456400742,17.641413456095325,False,0.8963889989510911,0.1840490718952592,C,0.042549660927014114,3
"Lalonde-McNicoll, Cédric",51.0,0.28219112348931363,18.814543478955095,False,0.7079843172798117,0.1839550041108277,C,0.059106788193052026,4
"Goulet, Guillaume",47.5,0.21795454545454546,17.641894357193557,False,0.8963117662347146,0.18374334066678394,RW,0.1328673627016062,2
"Joseph, Mathieu",53.0,0.34347826086956523,19.89520963760813,False,0.5344293322001348,0.18356485758178542,RW,,1
"Lafrance, Toby",49.0,0.3189495984591561,19.466188709440953,False,0.6033300932637834,0.18312082618187975,C,0.012723472531284724,3
"Paquette, Danick",47.666666666666664,0.20942936329217288,17.434834982255808,False,0.9295655018497179,0.1826468257375343,RW,0.09508850026959395,3
"Gélinas, Éric",43.5,0.18779644268774706,17.110893422888008,False,0.981590516284186,0.1825170099868989,D,0.013507655588308642,2
"Martel, Jordan",65.0,0.306421568627451,19.44204257934805,False,0.6072079617567032,0.18235537981681296,RW,0.012923213528439495,2
"Simoneau, Xavier",56.0,0.17117117117117114,16.591996386344377,False,1.0649253803530931,0.18228452456494385,C,,1
"Castonguay, Éric",68.5,0.2509467672479614,18.750279020957628,False,0.7183051892342052,0.18221193193401225,C,0.05436994488209309,2
"Petit, Félix",55.75,0.28507142367436483,18.821258801317843,False,0.7069058365083546,0.18139543125066132,C,0.07169281519400611,4
"Riendeau, Yannick",52.0,0.2760213411383362,18.97350495188676,False,0.6824551047269865,0.181330808706045,LW,0.04612867134909319,4
"Beaucage, Alex",49.0,0.16770186335403728,16.4911843131826,False,1.0811157993028746,0.18130513404458146,RW,,1
"Welcher, Wesley",49.333333333333336,0.2899920021930382,19.232726034057738,False,0.6408241989303272,0.181248210394077,C,0.03229588406029248,3
"Doucet, Benoît",63.5,0.37320305012708865,20.153824420507867,False,0.492895798066437,0.18077331919751782,LW,0.00885043231472944,2
"Sauvé, Maxime",43.333333333333336,0.22571209759865174,17.779749554474883,False,0.8741722215513338,0.17942825363697712,C,0.10060198794031597,3
"Sparling, Ryan",51.0,0.26145554213121724,18.91071307565158,False,0.6925394800503568,0.1788114469158979,LW,0.04616496380071644,4
"Culligan, Chris",53.5,0.2693158437848253,18.985415502602656,False,0.6805422702820135,0.17758035544653453,C,0.04110750612665571,4
"Fortier, Olivier",32.2,0.2157599503182645,17.814710443871924,False,0.8685575027141692,0.17742295316936305,C,0.056893167639451396,5
"Asselin, Samuel",51.0,0.2667493796526055,19.004678452148077,False,0.6774486405850186,0.1774172826949229,C,0.008896342115746152,2
"Giliati, Stefano",52.666666666666664,0.29796598795224916,19.210158921002776,False,0.6444484772869546,0.17739298471989282,LW,0.04860397428975685,3
"Gratchev, Maxime",40.0,0.2426979170548384,18.412139947569024,False,0.772610324420415,0.17666028486679292,LW,0.05818624161161048,5
"Tanguay, Maxime",37.8,0.24025734383714506,18.281758013290766,False,0.7935496630655032,0.17653598142029386,C,0.07124117611631156,5
"Hillier, Ryan",52.333333333333336,0.25601707247276867,18.88582997996057,False,0.696535705218333,0.17595438348516623,LW,0.02870203369969436,3
"Lincourt, Maxime",43.666666666666664,0.27335245522602575,19.328231263012924,False,0.6254860591601247,0.17577956875076076,RW,0.08262110496905267,3
"Duchesneau, Jonathan",41.666666666666664,0.282777707183834,19.305180721817525,False,0.6291879760761055,0.17503831210761303,LW,0.03852478726952515,3
"Danecek, Jan",27.0,0.32437735849056604,19.872149979625597,False,0.538132713272129,0.17461287446945145,LW,0.00969714950625442,2
"Jensen, Joakim",62.0,0.24779846623773316,18.857123198808203,False,0.701146014271403,0.17444894647512957,RW,0.03231778659910999,2
"Boudrias, Shawn",37.666666666666664,0.20287862630159692,17.658638606273808,False,0.8936226398324267,0.17430078346177047,RW,0.07181213947649379,3
"Montcalm, Dylan",62.0,0.3568075117370892,20.18524358780996,False,0.48784987979772065,0.17406850171186275,C,,1
"Kulikov, Dmitry",57.0,0.20875420875420875,18.037941323963366,False,0.8327066233714837,0.173831012286303,D,,1
"Laberge, Samuel",40.0,0.30612244897959184,19.68844799178057,False,0.5676352525200405,0.17376589362858386,LW,,1
"Yan, Dennis",64.0,0.308641975308642,19.717757324328453,False,0.5629281737128506,0.1737432634916206,LW,,1
"Trenin, Yakov",54.0,0.3435897435897436,20.082997466930312,False,0.5042706068109921,0.17326220849403318,C,,1
"Skokan, David",41.0,0.21125048534687085,17.960764907161366,False,0.8451011559098848,0.17310413266340005,C,0.015278291644674263,3
"Desjardins, Gabriel",60.0,0.1488095238095238,15.997210347095766,False,1.16044801825642,0.17268571700244345,LW,,1
"Carle, Mathieu",42.0,0.2483425684941091,18.907428887332212,False,0.6930669206944473,0.17254213427291465,D,0.033206476396610535,3
"Mimar, Marc-Olivier",40.0,0.1774193548387097,17.190885277836536,False,0.9687438243794526,0.17187390432538677,RW,,1
"Roy, Nicolas",55.0,0.1953727198313233,18.044893489415625,False,0.8315901055998505,0.17178551929359262,C,0.20968568394446407,3
"Champagne, Joël",34.25,0.22573619862187635,18.117255216138034,False,0.8199688122882322,0.1716804216276716,C,0.06879007183123031,4
"Kempe, Mario",37.5,0.239043609671848,18.707436115442565,False,0.7251857598599241,0.17110186238627134,RW,0.00868446760274294,2
"Sokolov, Egor",61.0,0.18932038834951456,17.596732808778953,False,0.9035647109101004,0.17106322196841706,RW,,1
"Noël, David",32.0,0.21064516129032254,18.096290311220866,False,0.8233357760179291,0.17092738185118247,D,0.04334738217838232,3
"Beauregard, Thomas",67.0,0.374535218643624,20.315248318136216,False,0.4669711201073239,0.16990024041621965,RW,0.003183758880403784,2
"Pohl, Petr",62.0,0.2692307692307692,19.29418374148588,False,0.6309540911173679,0.1698722553008298,RW,,1
"Chaput, Stefan",47.666666666666664,0.24441873133291273,18.72820102775799,False,0.721850914942067,0.16987158781726422,C,0.016994076667718898,3
"Michel, Jérémy",29.0,0.16129032258064516,16.666096283161462,False,1.0530249369242695,0.16984273176197895,LW,,1
"Kuznetsov, Vladimir",68.0,0.23943661971830985,18.81506593471584,False,0.7079004108846365,0.16949728147942,LW,,1
"Hardie, Daniel",37.333333333333336,0.26554659498207883,19.23350076903614,False,0.6406997764927964,0.16899619770511687,LW,0.031774652480330665,3
"Marcotty, Félix-Antoine",53.0,0.16568047337278108,16.877235451678118,False,1.0191159864604944,0.16884761905854345,RW,,1
"Lavoie, Raphaël",49.0,0.1674280775404371,16.79922854092803,False,1.0316438963269585,0.1686499665404675,C,0.0858941290603195,2
"Allard, Jean-Simon",54.25,0.21254048738533404,18.016399745209945,False,0.8361662009192833,0.16844993039683928,C,0.07557073283167583,4
"Pard, Nicholas",23.0,0.2352941176470588,18.771803418720495,False,0.7148483709534887,0.1681996166949385,RW,,1
"Hynes, Brandon",60.0,0.15343915343915346,16.404604819850896,False,1.0950204659319462,0.16801901329114521,RW,,1
"Dumont, Gabriel",33.5,0.18477882270985718,17.57466866159242,False,0.9071082129482577,0.16737304844430195,RW,0.017503416661033125,2
"Kveton, David",30.0,0.2442748091603053,18.958053065022646,False,0.6849366777573631,0.1673127762460734,C,,1
"Abbandonato, Peter",62.5,0.27642514449775224,19.354894771751017,False,0.6212038996567868,0.16726790391521962,C,0.021702836518866318,2
"Fergus, Cam",36.333333333333336,0.2886862319795798,19.56064776292773,False,0.5881599692738066,0.1666417487753041,C,0.028960615536140853,3
"Somppi, Otto",58.5,0.2785867697594502,19.382668506133335,False,0.616743437914987,0.16646596983962253,C,0.027305105895574593,2
"Yandle, Keith",66.0,0.2608695652173913,19.25595475709527,False,0.6370936660104998,0.16619834765491298,D,,1
"McIsaac, Jared",61.0,0.17136478353717727,17.161836291946216,False,0.9734090915134379,0.16575492681594484,D,0.0018839246282194076,2
"Bourdon, Marc-André",34.25,0.23538815575105895,18.52010073222779,False,0.755271822404217,0.16567384785660302,D,0.042519207918062914,4
"Henman, Luke",57.0,0.18803418803418806,17.739284663412427,False,0.8806708830559642,0.16559623442077961,C,,1
"Imbeault, Anthony",24.0,0.1774193548387097,17.41232637083258,False,0.9331803848442877,0.16556426182721234,LW,,1
"Paradis, Philippe",41.5,0.17939814814814814,17.49465533475712,False,0.9199583532380069,0.16537802690701375,LW,0.02239986141795775,2
"Labrecque, Dave",58.0,0.23282442748091606,18.800735406570926,False,0.7102018937047094,0.16535234929766138,C,,1
"Beaudin, Jean-Christophe",65.0,0.3065134099616858,19.878135330134693,False,0.5371714659803684,0.1646502577717604,C,,1
"Groulx, Benoit-Olivier",64.0,0.17564282627484873,17.31236153582747,False,0.9492347373461083,0.16462043538937368,LW,0.01605272301202884,2
"Labelle, Olivier",67.0,0.3636363636363637,20.414686496491136,False,0.4510013486635236,0.16400049042309953,RW,,1
"Layton, Nick",49.666666666666664,0.2593443947074195,19.06196421186965,False,0.6682485475737344,0.16312676671018914,C,0.02141716775900219,3
"Mondou, Benoit",59.0,0.392,20.637846443249327,False,0.4151618612141581,0.16274344959594997,C,,1
"Pistilli, Matthew",43.4,0.23014641498852026,18.38364731687486,False,0.7771862409098974,0.16263692081358705,RW,0.061839832121007514,5
"Petersen, Nicholas",45.0,0.2505243466923644,19.11758753064068,False,0.659315442579107,0.16256468105799754,RW,0.02433113234158263,2
"Salda, Radim",60.0,0.2360248447204969,18.948052611399017,False,0.686542750609318,0.1620411461065471,D,,1
"Sinkovic, Julius",34.0,0.2515151515151515,19.118622510224363,False,0.6591492248579671,0.16185123323394268,LW,0.020852817002469454,2
"Joseph, Pierre-Olivier",61.5,0.19445144489247312,17.92881772916501,False,0.8502318726960989,0.1618021556244436,D,0.02759886462485652,2
"Ouellet, Olivier",28.666666666666668,0.2116145824807242,18.337303165119923,False,0.78462911168174,0.1616559875310994,C,0.038896494167147556,3
"Mikhnin, Denis",59.0,0.18848484848484848,17.913647536975613,False,0.8526682055617167,0.16145481917993906,RW,0.033472287396718176,2
"Dobson, Noah",64.0,0.18083954951001904,17.434058035542236,False,0.9296902794919168,0.1614297180689917,D,0.08806945450764413,2
"Bisaillon, Sébastien",60.5,0.25980372876022656,19.46554052993804,False,0.6034341908919509,0.16109487205968703,D,0.07655084241937092,2
"Fiore, Giovanni",61.0,0.3703703703703704,20.517004659580426,True,0.4345690516713838,0.16095150061903107,LW,,1
"Howes, Scott",31.5,0.2944731209870326,19.750365867629796,False,0.5576912416586546,0.1605744107626197,LW,0.0031578899845734333,2
"Vishnevskiy, Ivan",42.666666666666664,0.22982848353692342,18.83545120526552,False,0.7046265364343575,0.1593221657085465,D,0.023535364187033465,3
"Cheezo, Adam",43.0,0.225,18.71964122671232,False,0.7232256189900019,0.15905311794875188,RW,0.027767195866173804,2
"Harvey-Pinard, Rafaël",55.0,0.2202539602715615,18.478818330411883,False,0.7619017761358515,0.15871504555698213,LW,0.08171547488509227,2
"Demers, Alexandre",61.0,0.27373414899498827,19.779524754022116,False,0.5530083245040485,0.1580289574202422,C,0.09785949628084696,2
"Cormier, Patrice",42.333333333333336,0.17838862344088705,17.474792940099245,False,0.9231482538200609,0.15787883161913283,C,0.026908020029959817,3
"Denny, Chad",59.5,0.24511915718565808,19.158210820345026,False,0.6527913422525886,0.15720992907612763,D,0.003449028461035468,2
"Walker, Geoff",30.75,0.24069887373206258,18.77896801752068,False,0.7136977363861791,0.156720501705459,RW,0.07939935789302478,4
"Dostoinov, Alexei",26.0,0.2530120481927711,19.377463555575183,False,0.6175793529746256,0.15625501701767638,LW,,1
"Kozlov, Ivan",42.0,0.1962672811059908,18.230405204436757,False,0.8017969241674567,0.15620195769946105,LW,0.008897896722904334,2
"Dostie, Alex",31.5,0.2773171018583863,19.737211042222214,False,0.5598039066191123,0.1561558116872717,C,0.048684451348846795,2
"Zachar, Marek",54.0,0.236762058476628,19.13934246524842,False,0.6558216000811039,0.15535340004297923,LW,0.03382830287713667,2
"Sévigny, Mathieu",39.0,0.2390914281053748,19.27634908652774,False,0.633818336703645,0.1545382289070539,LW,0.06288482323053166,2
"Boisclair, Maxime",70.0,0.4088050314465409,20.86953595635003,False,0.3779525254101852,0.1545088940356103,LW,,1
"Brennan, T.J.",47.666666666666664,0.21248519194806714,18.722384459588003,False,0.7227850557901664,0.15434426801701054,D,0.052121827929852184,3
"Durandeau, Arnaud",64.5,0.1974585694813114,18.355326164455754,False,0.7817346179884062,0.15402277506681733,LW,0.01870372542954838,2
"MacMillan, Logan",37.2,0.20435130820347897,18.252340383222474,False,0.7982741344544707,0.15392390673298437,LW,0.05263920656211009,5
