Player Name,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,"('Position', 'first')","('Adjusted Point %', 'std')","('Season', 'count')","('League', 'first')"
"Desjardins, Jeff",35.6,0.1488606028779616,18.13382821110593,0.0,0.8173071892963879,0.10960446009769145,0.12937511318627498,C,0.05742331347710706,5,QMJHL
"Desjardins, Olivier",62.0,0.07545555820800509,20.03625751204541,0.0,0.5117770435655074,0.038777971399822204,0.045772812844609795,D,0.010034070096062575,2,QMJHL
"Deslauriers, Nicolas",40.0,0.10336538461538461,17.257285605073456,0.0,0.9580799318252029,0.09534141294902615,0.11253927149155718,D,0.04216694131384989,2,QMJHL
"Deslauriers, Vincent",68.0,0.225,20.28092477461799,0.0,0.4724834811963512,0.10630878326917902,0.1254849561403469,C,,1,QMJHL
"Desmarais, Guillaume",26.0,0.04655203950978599,16.559845753224486,0.0,1.0700887720321475,0.04868351226291837,0.05746513329573103,LW,0.023768161770263335,2,QMJHL
"Desmarais, Joshua",49.0,0.02564102564102564,17.98416733030789,0.0,0.8413427267525528,0.021572890429552637,0.02546424788362483,LW,,1,QMJHL
"Desnoyers, Marc-Antoine",40.4,0.09497599692706662,18.27111236021172,0.0,0.7952593549499978,0.0722473794041926,0.08527949391382515,D,0.029349921691200126,5,QMJHL
"Després, Hugo",42.5,0.09906159132963258,18.021756261531625,0.0,0.8353059443980211,0.08011828367728166,0.09457016630344885,C,0.030763915507596086,2,QMJHL
"Després, Simon",43.0,0.10413127067870875,16.92657235125415,0.0,1.011192480388583,0.10077308241302416,0.11895071543342628,D,0.05394972324662127,2,QMJHL
"Desrocher, Stephen",47.4,0.16208817699366942,19.63659856025939,1.0,0.5759622712223421,0.07957232537651278,0.07957232537651278,D,0.03289251751685578,5,OHL
"Desrochers, Danny",60.25,0.11390544161123428,19.02260258726064,1.0,0.6745700244859413,0.07002641592053799,0.07002641592053799,LW,0.01437669705015253,4,OHL
"Desrochers, Frédéric",39.333333333333336,0.031619848193616816,18.839686197574363,0.0,0.7039463966695574,0.021459718962853907,0.025330662340659196,LW,0.0030952984684069975,3,QMJHL
"Desroches, Olivier",26.0,0.06287878787878788,16.80520639848988,0.0,1.0306838524025252,0.06448737896562218,0.07611973039534461,D,0.01655737880460785,2,QMJHL
"Desrosiers, Francis",12.5,0.028219395866454694,18.8414003973407,0.0,0.703671096187084,0.019950228478833296,0.023548887200763362,C,0.004301108812111525,2,QMJHL
"Desruisseaux, Cédric",59.0,0.16956521739130434,17.772055857079433,0.0,0.8754078293530432,0.1484387188902986,0.17521436664658624,LW,,1,QMJHL
"Desveaux, Marco",13.0,0.02127659574468085,18.25007023319092,0.0,0.7986387205495382,0.016992313203181664,0.020057417754704734,LW,,1,QMJHL
"Devane, Jamie",58.25,0.12494771664136387,19.57450901258163,0.0,0.5859338525793909,0.06480974497090622,0.06480974497090622,LW,0.014293583041260357,4,OHL
"Devlin, Brandon",43.285714285714285,0.12436578814008624,18.657610589616503,1.0,0.7331877393075895,0.07860273305233331,0.07860273305233331,D,0.020409803220914156,7,OHL
"Devos, Philip-Michaël",46.333333333333336,0.14624129079574624,17.668597883443407,0.0,0.8920231799189894,0.12364866799167973,0.14595264100108132,C,0.03970667881701934,3,QMJHL
"Dewar, Connor",70.33333333333333,0.17533891870175056,17.736408337250822,0.0,0.8811328210375184,0.14407371291195262,0.14001309878726984,C,0.05950347558391821,3,WHL
"Dezman, Sam",27.0,0.05555555555555555,19.09051549532642,0.0,0.6636632114505767,0.03687017841392093,0.035831018915486706,LW,,1,WHL
"Dhaliwal, Bailey",20.0,0.02854122621564482,17.46251996389705,0.0,0.9251192937981338,0.027604943558963504,0.02682691805062458,D,0.024993911520552477,2,WHL
"Di Carlo, Alex",49.0,0.06790062760537321,19.447386644146327,0.0,0.6063497049500999,0.04129302338134229,0.04129302338134229,D,0.019479540828885256,4,OHL
"Di Perna, Dylan",46.5,0.06999091803663211,18.62294782959209,1.0,0.738754578567511,0.04267345524802946,0.04267345524802946,D,0.019738422076746042,6,OHL
"DiBenedetto, Justin",60.0,0.44850787895690974,20.06280598531984,0.0,0.5075133587576337,0.22666924143065248,0.22666924143065248,LW,0.042394205896796155,2,OHL
"DiDiomete, Devin",56.0,0.27722772277227725,19.858458137004877,0.0,0.5403316231970168,0.14979490544075713,0.14979490544075713,LW,,1,OHL
"DiDomenico, Christopher",35.0,0.3183366008627788,19.093025386811213,0.0,0.6632601228781191,0.21598286393075145,0.2549422481752214,C,0.08845117765570468,4,QMJHL
"DiFruscia, Anthony",65.25,0.1967131679867033,19.393048862946763,1.0,0.6150763526107502,0.11786673292733768,0.11786673292733768,RW,0.04053380734011685,4,OHL
"DiGiacinto, Cristiano",54.25,0.18801810654794632,19.688619291422405,1.0,0.567607741797562,0.10438794675421934,0.10438794675421934,LW,0.03355573276966625,4,OHL
"DiTomaso, Greg",36.0,0.08841878135426572,19.103883307266827,1.0,0.6615163408529474,0.058795772855489,0.058795772855489,D,0.028164020473111083,5,OHL
"Dias, Matt",66.0,0.2704183821074886,20.385771046679032,0.0,0.4556451699033479,0.12110730309549836,0.12110730309549836,RW,0.013821094203566234,2,OHL
"Dicaire, Derek",40.5,0.07947368421052631,17.885595833951793,0.0,0.8571733090673421,0.06817777645510484,0.08047580853740757,LW,0.012394925555683377,2,QMJHL
"Dickerson, Marcus",49.666666666666664,0.031916790580156916,18.079834770829773,0.0,0.8259785358047389,0.02722465620128726,0.02722465620128726,RW,0.018327614344326094,3,OHL
"Dickinson, Jason",61.5,0.23908609498804545,18.2040200745965,1.0,0.8060343760198025,0.18035866311935983,0.18035866311935983,C,0.013648187725155882,4,OHL
"Dickner, Samuel",51.0,0.049079754601227,18.09905070379593,0.0,0.8228924569703739,0.0403873598513067,0.047672505730153934,LW,,1,QMJHL
"Dicks, Justin",35.0,0.04651162790697674,17.43332776494455,0.0,0.9298075609499055,0.043246863299995594,0.043246863299995594,C,,1,OHL
"Dieno, Rhyse",42.0,0.20594228210246174,18.929328275922003,0.0,0.6895498788869261,0.10794814926017673,0.10490570820163946,RW,0.09028764899807806,4,WHL
"Dietrich, Jacob",36.0,0.14165154264972776,20.568434267880544,0.0,0.4263094565783847,0.05777684840130144,0.05614844942444329,C,0.04840122668476367,2,WHL
"Dietrich, Nick",30.5,0.023529411764705882,18.633972611526467,0.0,0.7369839985888496,0.016636235273666443,0.016167354930622328,RW,0.023527189550848763,2,WHL
"Dietz, Darren",66.66666666666667,0.16187736793028565,18.65908574112678,0.0,0.7329508299750395,0.11215319566682456,0.10899223839538023,D,0.025290278124997914,3,WHL
"Dignard, Carl-Olivier",28.0,0.043478260869565216,17.105472417915436,0.0,0.9824611296827812,0.042715701290555706,0.0504208376590795,LW,,1,QMJHL
"Dillon, Brenden",67.75,0.12486606704999154,18.845920087775678,0.0,0.7029452339032263,0.07081318040993469,0.06881736177810685,D,0.049575515008084055,4,WHL
"Dilosa, Kyle",34.0,0.02654867256637168,17.348693807181355,0.0,0.9433997745666747,0.025046011714159506,0.029563857141361033,LW,,1,QMJHL
"Dimitruk, Paul",64.0,0.0228310502283105,18.478600589483094,0.0,0.7619367453290153,0.017395816103402177,0.02053370524647733,D,,1,QMJHL
"Dineen, Cam",40.25,0.23520481083799455,18.826422470964346,0.0,0.7060765511631268,0.1629523148980595,0.1629523148980595,D,0.04944175837680691,4,OHL
"Diodati, Eric",54.333333333333336,0.07950124316091896,20.089389127855878,0.0,0.5032441060663467,0.038250395395464855,0.038250395395464855,D,0.01354968902721974,3,OHL
"Dion, Benjamin",28.0,0.03636363636363636,16.672196283744256,0.0,1.0520452768306727,0.03825619188475173,0.0451569137857544,LW,,1,QMJHL
"Dion, Pier-Antoine",41.0,0.0727743271221532,17.158078738979007,0.0,0.9740125545199712,0.06594034764157367,0.0778347882199969,C,0.06033137745197789,2,QMJHL
"Dion, Yan",43.0,0.10204991087344029,19.20691908724541,0.0,0.6449687945883873,0.06112071769110925,0.0721457845991449,LW,0.04844492163220557,2,QMJHL
"Dion, Zacharie",23.0,0.0,19.104602605890264,0.0,0.6614008214940239,0.0,0.0,D,,1,QMJHL
"Dionne, Jean-Simon",18.0,0.014705882352941175,19.463630925297853,0.0,0.603740873397165,0.00887854225584066,0.010480069955681527,LW,,1,QMJHL
"Diotte, Jérémy",37.0,0.1278409090909091,18.054799998810687,0.0,0.8299991201910035,0.10281438961512365,0.12136023736423265,D,0.02722780316474172,2,QMJHL
"Dipaolo, Mike",28.0,0.0033333333333333335,18.6655522548598,1.0,0.731912307869516,0.002156199435275942,0.002156199435275942,D,0.0030493264845484463,2,OHL
"Dirk, Jagger",58.8,0.13013283892051178,18.87323570210059,0.0,0.6985583462426452,0.07766896671422804,0.07547992266923943,D,0.019619907336385658,5,WHL
"Dittmer, Tyler",61.0,0.2602739726027397,20.486712953326407,0.0,0.4394338996957794,0.11437320677013435,0.11114968008015522,LW,,1,WHL
"Dixon, Kolton",38.25,0.03697414354144833,19.18643537363272,1.0,0.6482584789945852,0.022050292114787796,0.0214288204680523,D,0.009926925241162999,4,WHL
"Dmytriw, Jared",48.6,0.09849197160685473,18.51003136186831,0.0,0.756888963283949,0.06850277667676537,0.06657207511482496,RW,0.017680973607779083,5,WHL
"Doan, Myles",64.25,0.07299821631636919,18.33299990399772,0.0,0.7853202154179664,0.05651957319039747,0.05651957319039747,C,0.011865393878866757,4,OHL
"Dobrowolski, James",69.0,0.1699478792763232,19.637305364434024,0.0,0.5758487584718959,0.08761422193125228,0.08514487801065411,LW,0.03061083252547632,4,WHL
"Dobson, Noah",64.0,0.18083954951001904,17.434058035542236,0.0,0.9296902794919168,0.1614297180689917,0.1905487060306605,D,0.08806945450764413,2,QMJHL
"Doczy, Milan",60.0,0.10086422739341111,19.132519701480938,0.0,0.6569173359421613,0.06399509586062814,0.06399509586062814,D,0.016878446900294893,3,OHL
"Dodero, Charlie",60.75,0.07822414698385907,18.963762585677927,0.0,0.6840197287401255,0.045467196594024505,0.045467196594024505,D,0.024198182618198994,4,OHL
"Doetzel, Kayle",53.0,0.057409279489677334,18.695129282799815,1.0,0.7271622371823503,0.03810125413888272,0.03702739765529904,D,0.007322295101415801,5,WHL
"Doggett, Slater",57.666666666666664,0.1535253152644457,19.711469979186116,1.0,0.5639379213427094,0.07546556583635027,0.07546556583635027,LW,0.03415333072938876,3,OHL
"Doherty, Jackson",52.0,0.04672897196261682,17.570527458529675,0.0,0.9077732901601343,0.04241931262430534,0.04241931262430534,LW,,1,OHL
"Doherty, Taylor",63.75,0.15682692646323804,18.541317380170703,0.0,0.7518644287445856,0.10806873865165426,0.10806873865165426,D,0.023815038969602492,4,OHL
"Dolnik, Vladimir",15.0,0.0,18.92385688677226,0.0,0.6904285839843753,0.0,0.0,LW,,1,WHL
"Domi, Max",59.0,0.3300336261663319,18.5258172390903,1.0,0.754353751402098,0.23535470618238552,0.23535470618238552,LW,0.0327225339769427,4,OHL
"Domingues, Joshua",49.5,0.09167690417690419,19.536152494325087,0.0,0.5920939094113911,0.053542213886738924,0.05836029535914607,RW,0.00017153832184288692,2,QMJHL
"Donaghey, Cody",26.0,0.1909722222222222,20.63416583588362,1.0,0.41575296675709095,0.08032114621023759,0.09480962155133782,D,0.03541382237179308,2,QMJHL
"Donaghy, Dustin",43.0,0.056217367830840845,20.10289913556966,0.0,0.5010743988275121,0.025692781812023315,0.024968649209207338,LW,0.021434101208714845,4,WHL
"Donais, Olivier",52.0,0.16676874139486306,19.176942367717984,0.0,0.649783055744492,0.1094787409276222,0.12922671656224258,RW,0.0344199636326085,3,QMJHL
"Donald, Marshall",23.0,0.04945875326614408,19.564431001327623,1.0,0.587552381186784,0.02939724513075556,0.028568704889846672,D,0.013584556864124344,2,WHL
"Donati, Anthony",26.5,0.09918431100312392,18.899658127805083,0.0,0.6943149046745036,0.07037164157282166,0.07037164157282166,D,0.02914677499894275,2,OHL
"Donnay, Cody",39.0,0.07377049180327869,18.923754798237734,0.0,0.6904449794030199,0.0509344656936654,0.0509344656936654,RW,,1,OHL
"Donnay, Troy",40.833333333333336,0.05153813948150332,18.859857622439304,1.0,0.7007068658362477,0.030568493386285357,0.030568493386285357,D,0.012496332672823515,6,OHL
"Donnelly, Adam",43.0,0.01834862385321101,18.672317693074106,1.0,0.7308257784922989,0.013409647311785301,0.013409647311785301,C,,1,OHL
"Donohoe, Hunter",48.0,0.03496503496503497,17.69568728102393,0.0,0.8876726226675573,0.031037504289075434,0.030162734521823425,D,,1,WHL
"Donovan, Olivier",36.0,0.014285714285714284,17.904277957763824,0.0,0.85417295998313,0.012202470856901855,0.014403574880591479,C,,1,QMJHL
"Donovan, Stanson",39.0,0.050420168067226885,19.18239679055875,0.0,0.6489070754362647,0.032718003803509144,0.03861973720353308,C,,1,QMJHL
"Doornbosch, Jamie",63.25,0.16669040725120618,19.624180669376692,0.0,0.5779565844981034,0.08790412012458122,0.08790412012458122,D,0.032733731409347246,4,OHL
"Dorion, Marc-André",41.25,0.18850761544534808,19.432805749666045,0.0,0.6086913966036336,0.10458514834219848,0.1234504087909857,D,0.02458808864829328,4,QMJHL
"Dorsey, Matt",34.0,0.0625,17.85609305741246,0.0,0.8619114549795595,0.053869465936222466,0.05235119372786047,RW,,1,WHL
"Dorval, Zack",39.25,0.04498275950800267,18.05449267584597,0.0,0.8300484762591368,0.035780261707042675,0.035780261707042675,C,0.021811007567706823,4,OHL
"Dosanjh, Shaun",26.666666666666668,0.032101520200725535,19.917141350398015,1.0,0.530907099126079,0.015271253750553894,0.014840844431408975,D,0.01446972813077612,6,WHL
"Dostie, Alex",31.5,0.2773171018583863,19.737211042222214,0.0,0.5598039066191123,0.1561558116872717,0.18432348276455712,C,0.048684451348846795,2,QMJHL
"Dostoinov, Alexei",31.0,0.17412507171543318,19.024153066297693,0.0,0.6743210175525909,0.11294001718172181,0.1270328001398866,LW,0.061256660222195336,2,QMJHL
"Dotan, David",43.0,0.014705882352941175,17.732052856280667,0.0,0.8818323112813249,0.012968122224725364,0.012602625013526861,D,,1,WHL
"Dotchin, Jake",46.25,0.11010381663790755,18.938668008546195,1.0,0.6880499178274814,0.07363433776690248,0.07363433776690248,D,0.009668358040435917,4,OHL
"Doty, Jacob",61.75,0.0815585365143994,19.2445565454752,0.0,0.6389242187966832,0.04793540102936767,0.04658437617855997,RW,0.015456129227114257,4,WHL
"Doucet, Benoît",63.5,0.37320305012708865,20.153824420507867,0.0,0.492895798066437,0.18077331919751782,0.21338154132954024,LW,0.00885043231472944,2,QMJHL
"Doucet, Guillaume",67.5,0.2266443179751046,19.827479390297533,0.0,0.5453068099182166,0.12129662622281207,0.1431763336337089,RW,0.009506021915193045,2,QMJHL
"Doucet, Justin",27.0,0.02971462194763166,19.778392854471555,0.0,0.5531901075718688,0.01645159525759473,0.019419164116578992,LW,0.0014430623179971986,2,QMJHL
"Doucet, Kyle",70.0,0.24422442244224424,20.70999583470131,0.0,0.4035746689469697,0.0985627904358936,0.11634172694462658,RW,,1,QMJHL
"Doucet, Scott",27.666666666666668,0.20582623750132498,20.21137106777802,0.0,0.4836538065148502,0.09913429606371381,0.09634026712740947,RW,0.0217425822007186,3,WHL
"Doucette, Braiden",50.0,0.026534512645006444,17.258959004464195,1.0,0.9578111838830501,0.023813147226365614,0.023141990774392836,D,0.023818941412100628,2,WHL
"Doudera , Milan",44.0,0.060240963855421686,19.20515322221345,0.0,0.64525239251252,0.03887062605497108,0.03887062605497108,D,,1,OHL
"Dougherty, Jack",68.0,0.24074074074074076,19.828609614096976,1.0,0.545125295976026,0.13123386754978406,0.12753513524505708,D,,1,WHL
"Doughty, Drew",58.0,0.2793296089385475,18.274996588729,0.0,0.794635547850123,0.22196523682964334,0.22196523682964334,D,,1,OHL
"Douglas, Austin",17.5,0.02230392156862745,17.64194845434737,1.0,0.8963030782318122,0.02002413360924816,0.01945976778480426,D,0.0038042347370795325,2,WHL
"Douglas, Chris",47.0,0.05048701298701298,17.200563577640562,0.0,0.9671894894309259,0.046869963883193186,0.04554896761315345,RW,0.02781865683388492,2,WHL
"Douglas, Curtis",39.333333333333336,0.15712371740409123,17.59236615539108,0.0,0.9042659954441926,0.13658113649602652,0.13658113649602652,C,0.07388937674059567,3,OHL
"Dove-McFalls, Samuel",61.5,0.2579958463136033,20.22766430626441,0.0,0.4810371124139359,0.1185913745925477,0.139983103763767,C,0.017899604983583266,2,QMJHL
"Dow, Bobby",63.0,0.11822660098522167,19.37132188278812,0.0,0.6185657056242282,0.07313092086197771,0.07313092086197771,RW,,1,OHL
"Dow, Drydn",49.0,0.07568628100971134,18.970228839322814,0.0,0.6829812484047565,0.04478333230158199,0.04352114624405116,D,0.01688687887492963,4,WHL
"Dow, Scoley",46.0,0.07272727272727272,17.865417144276474,0.0,0.8604140066291985,0.06257556411848716,0.06257556411848716,LW,,1,OHL
"Dowd, Brenden",71.0,0.29060887512899897,19.712978074406806,0.0,0.5636957212502669,0.16095919637157968,0.15642267702274154,C,0.004404720782484717,2,WHL
"Dowling, Justin",68.0,0.2840556272169054,18.956620918261876,0.0,0.6851666805271428,0.17467809150532967,0.1697549149500573,C,0.04740657369400435,4,WHL
"Dowzak, Tysen",60.0,0.06523045628958439,20.527932115831035,0.0,0.4328141021975356,0.02767292589958975,0.026892984357805197,D,0.003201636722954935,2,WHL
"Doyle, Chris",33.75,0.24279191136595107,18.481242182954208,0.0,0.7615125054175543,0.18633712372095637,0.21665433278468604,C,0.0804050562149382,4,QMJHL
"Doyle, Eric",48.25,0.19074971204556562,20.106730204058255,0.0,0.5004591292282443,0.09767696514594373,0.09492401003490168,D,0.037779842639298074,4,WHL
"Doyle, Marty",67.0,0.1862745098039216,20.207761606749056,0.0,0.4842334859561017,0.090200355227117,0.10647086036963443,RW,,1,QMJHL
"Doyon, Nathaniel",49.0,0.040540540540540536,17.898523812975842,0.0,0.8550970756360798,0.03466609766092215,0.04091923179595801,RW,,1,QMJHL
"Draisaitl, Leon",50.333333333333336,0.3983660736135984,18.37920496091094,1.0,0.7778996832777033,0.3035829811231508,0.29502671283349186,C,0.07534066102432138,3,WHL
"Drapeau, Alexandre",49.0,0.030769230769230767,19.994896605277148,0.0,0.5184196051924901,0.01595137246746123,0.018828710224153503,D,,1,QMJHL
"Draude, Terrell",46.666666666666664,0.08798167828696496,17.94569973907735,0.0,0.8475206219041777,0.06998677358044654,0.06801424663158245,C,0.03406463636461749,3,WHL
"Drew, Hunter",52.0,0.10980052556139512,18.602403942176473,0.0,0.7420539268864585,0.07354716237787638,0.08681373411890489,D,0.08494537683358933,2,QMJHL
"Drobczyk, Jacob",11.0,0.06666666666666668,18.504283497431512,0.0,0.7578120703124993,0.05052080468749996,0.05052080468749996,C,,1,OHL
"Drolet, Félix-Antoine",57.0,0.04072398190045249,17.570994826671374,0.0,0.9076982308365773,0.03696508632366152,0.04363291624083156,D,,1,QMJHL
"Drouin, Keven",12.0,0.0,18.847291043530273,0.0,0.7027250584090385,0.0,0.0,D,,1,QMJHL
"Drozd, Sergei",57.0,0.16666666666666666,19.921801877406345,0.0,0.530158618488541,0.08835976974809015,0.08586941309772686,C,,1,WHL
"Drozg, Jan",57.0,0.3051948051948052,18.928000089724144,0.0,0.6897631855903028,0.21051214105678073,0.24848470629782096,LW,,1,QMJHL
"Dubchak, Carson",58.75,0.13782520350247407,19.550048630430606,0.0,0.589862189952845,0.07524653904170625,0.07524653904170625,C,0.015309268470318466,4,OHL
"Dube, Dillon",48.75,0.2906249471769934,18.14775604846816,0.0,0.815070378616014,0.22090703615049181,0.21468092999202357,C,0.03256293563321598,4,WHL
"Dubois, Ben",29.5,0.03832684427130661,19.349938738268147,0.0,0.621999838634136,0.019347303266962514,0.019347303266962514,LW,0.01452377174595924,6,OHL
"Dubois, Pierre-Luc",24.0,0.3222124024156724,18.523532625580092,0.0,0.7547206603318373,0.24186312529802162,0.2854908384487981,LW,0.0727944792756574,2,QMJHL
"Dubois-Tiberghen, Simon",47.0,0.050724637681159424,17.894834065015615,0.0,0.8556896491584922,0.04340454742108294,0.05123393911521966,D,,1,QMJHL
"Dubuc, Maxime",35.25,0.0603475972856945,18.306428825017107,0.0,0.789587530702253,0.047757821529694496,0.05637246477403419,D,0.03758890263865632,4,QMJHL
"Dubuc, Michael",35.25,0.2511631658293806,18.23559397513326,0.0,0.8009636075935991,0.19464255419991644,0.22975253432237153,LW,0.06551982794973496,4,QMJHL
"Dubé, Pierrick",36.0,0.032786885245901634,17.083914620867855,0.0,0.9859233118886226,0.032325354488151554,0.03815626108612304,RW,,1,QMJHL
"Ducharme, Justin",51.0,0.11282051282051282,17.811886252119656,0.0,0.8690110679095833,0.09804227432826068,0.11572731918895436,RW,,1,QMJHL
"Duchene, Matt",60.5,0.28965313362238865,17.666528653186507,0.0,0.8923554982982471,0.2522615736837416,0.2522615736837416,C,0.06545588408693004,2,OHL
"Duchesne, Chad",61.0,0.10214439791904581,20.271474258471557,1.0,0.47400123408946815,0.044911719044649044,0.044911719044649044,D,0.021708942563799672,2,OHL
"Duchesne, Jonathan",51.666666666666664,0.05940850262547125,18.10233027681253,1.0,0.8223657575439076,0.045115639974493756,0.045115639974493756,D,0.01848363304362474,3,OHL
"Duchesne, Samuel",41.666666666666664,0.027510007834551445,17.652726307049402,0.0,0.8945721550878661,0.026839907195369866,0.027489647771255805,D,0.027284381947502507,3,QMJHL
"Duchesneau, Jonathan",41.666666666666664,0.282777707183834,19.305180721817525,0.0,0.6291879760761055,0.17503831210761303,0.20661204316569545,LW,0.03852478726952515,3,QMJHL
"Duco, Mike",62.0,0.20454545454545456,20.695014246503337,0.0,0.4059807120115644,0.08304150927509273,0.08304150927509273,LW,,1,OHL
"Duda, Steven",21.0,0.07272727272727272,19.02579440025434,1.0,0.6740574193191531,0.049022357768665675,0.049022357768665675,D,,1,OHL
"Dudas, Aidan",61.5,0.15501012145748988,17.22686009155688,0.0,0.9629662692959651,0.14328418089103137,0.14328418089103137,C,0.07656815668737572,2,OHL
"Dudas, Jesse",23.666666666666668,0.23636363636363636,20.21869935477365,0.0,0.4824768836233515,0.11348452627974297,0.11028604641113517,D,0.032502073413582314,3,WHL
"Duff, Jack",63.0,0.049504950495049514,18.152338793110573,0.0,0.8143343898264419,0.04031358365477436,0.04031358365477436,D,,1,OHL
"Duffy, Ben",61.0,0.19,16.766050972085687,0.0,1.0369722138830388,0.19702472063777737,0.23256440030165842,C,,1,QMJHL
"Dufort-Plante, Antoine",21.0,0.4189189189189189,20.454416080673862,1.0,0.4446207774437778,0.18626005541563664,0.21985798506741058,LW,,1,QMJHL
"Dufresne, Ken",25.333333333333332,0.030807072723240386,18.932441358372856,0.0,0.6890499178453195,0.019528196874766698,0.023050728763637396,D,0.016990424304806243,3,QMJHL
"Duhaime, Ryan",48.0,0.018275418275418277,18.569926968134418,1.0,0.7472697289176127,0.012943876511795368,0.012943876511795368,D,0.007143671182734078,2,OHL
"Duhamel, David",51.0,0.07975460122699386,17.148748849200608,0.0,0.9755109348183826,0.07780148559901211,0.09183545994808055,LW,,1,QMJHL
"Duhart, Dalton",35.0,0.042735042735042736,17.152125266793167,0.0,0.9749686821530177,0.04166532829713751,0.04166532829713751,C,,1,OHL
"Duininck, Craig",42.0,0.09667094725564716,19.068603730322284,0.0,0.6671822409102409,0.05674400178873949,0.05674400178873949,D,0.010985470837898713,7,OHL
"Duke, Reid",56.6,0.2488268070141472,19.073338087499753,1.0,0.6664219031475395,0.15304841521940454,0.14873485555581745,C,0.049135824424081175,5,WHL
"Dulac-Lemelin, Alexandre",32.5,0.08737287016246204,19.759034659106256,0.0,0.5562990337475351,0.049207370782470033,0.058083486373700505,D,0.024457632231329653,2,QMJHL
"Dulle, Kenton",63.0,0.2519253039953677,20.402662789708202,0.0,0.45293235597286263,0.11280780653777056,0.10962839952907014,RW,0.018018829977531185,2,WHL
"Dulong, Trevor",14.5,0.08992248062015504,17.169482024728435,1.0,0.9721811868286137,0.09159049209571074,0.09159049209571074,C,0.07189880914894446,2,OHL
"Dumais, Wilson",33.0,0.09106496475519146,17.547706273238024,0.0,0.9114383725179735,0.0867361156147209,0.08429152048999823,LW,0.0706752385204147,2,WHL
"Dumba, Mathew",49.5,0.20468842217591735,18.147878063892,1.0,0.8150507829389444,0.163953623630546,0.15933270850001155,D,0.07274483915593975,4,WHL
"Dumont, Gabriel",33.5,0.18477882270985718,17.57466866159242,0.0,0.9071082129482577,0.16737304844430195,0.19756410521536377,RW,0.017503416661033125,2,QMJHL
"Dumulong, Nicolas",25.0,0.0666323831913018,20.749954242588252,1.0,0.39715734864032637,0.026328827115335594,0.03107806913215345,D,0.000933110509266466,2,QMJHL
"Dunda, Liam",42.333333333333336,0.07770163260945283,18.21960839487683,0.0,0.8035308917827816,0.054300115561226554,0.05630522888335859,RW,0.025560033731167366,6,QMJHL
"Dundas, Justice",37.0,0.06294802915030423,18.835036546322787,1.0,0.7046931306605605,0.043043271811304296,0.043043271811304296,LW,0.022439753978761405,4,OHL
"Dunkley, Nathan",39.0,0.24117724867724866,17.636900882688636,0.0,0.8971137182402052,0.21512768060538714,0.21512768060538714,LW,0.03616425676398568,3,OHL
"Dunn, Sam",61.0,0.14215686274509806,19.86862786254189,0.0,0.5386983652757729,0.07657966957351674,0.090393250511983,D,,1,QMJHL
"Dunn, Vince",57.666666666666664,0.20888006196858336,18.320287224293278,0.0,0.7873618717785001,0.15907545203941398,0.15907545203941398,D,0.014537485840556058,3,OHL
"Dunning, Mitch",18.5,0.0,17.611373829515014,0.0,0.9012133629798889,0.0,0.0,RW,0.0,2,OHL
"Dunstall, Travis",40.0,0.18201187723831547,18.801026094432753,0.0,0.7101552092341002,0.12613187033697218,0.1225769341594339,LW,0.012481731061482692,3,WHL
"Duperreault, Ben",43.666666666666664,0.07925443793052157,18.580123676233583,1.0,0.7456321375968867,0.06040288470651748,0.05870047278241608,LW,0.02776725322692387,3,WHL
"Duperré, Pierre-Olivier",31.0,0.04281622192069953,19.862032482651625,0.0,0.5397575832861492,0.0236116142430823,0.02787072042950355,D,0.022378174180617383,2,QMJHL
"Dupont, Keven",37.5,0.07087429291150563,18.59207052179763,0.0,0.7437134741993005,0.049712058282049706,0.058679210328032486,D,0.01300506103536841,4,QMJHL
"Dupuis, Philippe",56.0,0.36860068259385664,20.763390323344744,0.0,0.3949995140708342,0.14559709051075118,0.1718601601397561,C,,1,QMJHL
"Dupuy, Jean",46.5,0.09367072857035008,18.918816060420333,1.0,0.6912381406964946,0.05723604420975396,0.05723604420975396,RW,0.012869681559286405,4,OHL
"Duquette, Marc-Olivier",65.5,0.09366486987770244,19.25303896165531,0.0,0.6375619427581574,0.06146368213223195,0.07255061359378226,D,0.031133566153512676,2,QMJHL
"Durand, Chris",61.0,0.3006535947712418,21.156686978012452,0.0,0.3318360713312005,0.09976770772049165,0.09695582653155728,C,,1,WHL
"Durand, Guillaume",47.333333333333336,0.058595387840670865,18.92765436878492,0.0,0.6898187083731416,0.04182719989568914,0.049372066756649347,D,0.023438795805544418,3,QMJHL
"Durandeau, Arnaud",64.5,0.1974585694813114,18.355326164455754,0.0,0.7817346179884062,0.15402277506681733,0.1818056850950482,LW,0.01870372542954838,2,QMJHL
"Durette, Alexandre",30.0,0.0603448275862069,16.6898848659945,0.0,1.0492044905212836,0.06331406408318091,0.07473477082724235,C,,1,QMJHL
"Durham, Jake",67.0,0.11473312643623701,18.452746828262306,0.0,0.7660888593810737,0.0845056681371748,0.0845056681371748,RW,0.03287298533471911,2,OHL
"Durocher, Corey",61.0,0.14119193923387305,18.80229744395022,0.0,0.7099510305015949,0.09886485921998246,0.09886485921998246,LW,0.02077540269446389,3,OHL
