Player Name,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,"('Position', 'first')","('Adjusted Point %', 'std')","('Season', 'count')","('League', 'first')"
"Auger, Kyle",28.666666666666668,0.04256573253350047,18.101821735595372,1.0,0.8224474292633834,0.03361542394147373,0.03607544663504212,D,0.007039374987048313,3,QMJHL
"Azhgirei, Pavel",15.0,0.024390243902439025,17.545527711633135,1.0,0.9117882495117189,0.022238737792968755,0.021611954940135413,RW,,1,WHL
"Babintsev, Gleb",64.0,0.0380952380952381,18.19597941703489,1.0,0.8073257056241965,0.03075526497615987,0.03075526497615987,D,,1,OHL
"Badalamenti, Ben",34.0,0.0625,18.100749399352893,1.0,0.8226196464639255,0.05141372790399534,0.05141372790399534,RW,,1,OHL
"Bafaro, Seth",43.0,0.03163992869875223,17.272494406976016,1.0,0.955637398239652,0.02824579722128209,0.027449709712731817,D,0.0254319557659021,2,WHL
"Bahl, Kevin",57.0,0.05970664365832615,17.227442340111956,1.0,0.9628727601780198,0.05441345612533829,0.05441345612533829,D,0.04591511198171302,2,OHL
"Bains, Akash",32.333333333333336,0.07301587301587302,18.56762937259103,1.0,0.7476387227618811,0.05570634294152943,0.054136299674017924,LW,0.024830072786261575,3,WHL
"Baker, Andy",62.0,0.11616161616161615,18.842432629736127,1.0,0.7035053196643783,0.08172031491050859,0.08172031491050859,RW,,1,OHL
"Baker, Dawson",60.0,0.07344632768361582,17.938944311831943,1.0,0.8486055435197901,0.06232696082348741,0.06232696082348741,RW,,1,OHL
"Ball, Jacob",45.5,0.055923566878980896,17.58001506246648,1.0,0.9062495809678834,0.04878179414443419,0.04878179414443419,LW,0.024619407960573034,2,OHL
"Balmas, Mitchell",33.25,0.24460170664838438,19.30150074499139,1.0,0.6297789803543827,0.15153134021606646,0.17886484066659314,LW,0.02378685901730953,4,QMJHL
"Baltruk, Artyom",60.0,0.03184713375796178,17.87712524032438,1.0,0.8585336864039048,0.02734183714662117,0.02657122710355109,RW,,1,WHL
"Bappert, Tom",16.0,0.020408163265306117,19.105756869381427,1.0,0.661215446777343,0.013494192791374343,0.013494192791374343,D,,1,OHL
"Barberis, Matt",51.0,0.17790011407032683,19.11733601608338,1.0,0.6593558358170092,0.11851464861260173,0.1151743983586762,D,0.037238516499165805,3,WHL
"Barbosa, Ryan",37.0,0.034722222222222224,19.861261711208307,1.0,0.539881369179946,0.01874588087430368,0.02212729717137258,D,,1,QMJHL
"Bargar, Blake",57.0,0.05367337900805717,18.480365216488302,1.0,0.7616533462319784,0.034832996499755485,0.03385125351046796,RW,0.023054633782760934,4,WHL
"Barron, Travis",62.0,0.17821000724226532,18.058332435958796,1.0,0.8294318107850174,0.1375612326288118,0.1375612326288118,LW,0.026091833911279956,4,OHL
"Barteaux, Dawson",34.666666666666664,0.073998778998779,17.446880379255518,1.0,0.9276310110915641,0.06297651192685376,0.06120156416792625,D,0.06492229068974699,3,WHL
"Basque, William",33.666666666666664,0.06142580488985718,18.03920016382237,1.0,0.8325044536901282,0.05171057760370295,0.061038226222215906,LW,0.02717034567883936,3,QMJHL
"Bastasin, Brandon",32.0,0.027777777777777776,17.167119439738507,1.0,0.972560617977996,0.027015572721610998,0.027015572721610998,D,,1,OHL
"Batherson, Drake",36.333333333333336,0.33159818864404494,19.37082717427113,1.0,0.6186451558120566,0.2014568388858465,0.23779599215009065,C,0.048035092081330576,3,QMJHL
"Beamish, Luke",19.5,0.06033219345383487,17.634170711203794,1.0,0.8975521837806706,0.05378668026252789,0.05378668026252789,D,0.03262660516131762,2,OHL
"Bean, Jake",41.2,0.27009895538604645,18.506580599117143,1.0,0.7574431557817872,0.19945888159315764,0.19383727626682323,D,0.05865481095514231,5,WHL
"Beauchamp, Anthony",38.5,0.12361838278068644,18.614257056633,1.0,0.7401503167047405,0.09022104221507116,0.10649527891433296,RW,0.004731811476535925,2,QMJHL
"Beaudin, Jérémie",43.0,0.14668192219679635,19.192074950727722,1.0,0.6473527629131277,0.09441108614796737,0.11144113063962537,D,0.0024571923752253946,2,QMJHL
"Beaudin, Nicolas",63.5,0.22708657956770148,17.71879063971479,1.0,0.883962223261805,0.19866883530618912,0.2345050833826881,D,0.011414414008977263,2,QMJHL
"Beaudoin, Tommy",59.0,0.13636363636363635,18.855567877569673,1.0,0.7013957988623107,0.09564488166304237,0.11289748044755539,RW,,1,QMJHL
"Beck, Samuel",17.0,0.03125,18.37452605977463,1.0,0.7786511148001942,0.02433284733750607,0.02872205086935604,RW,,1,QMJHL
"Belcourt, Konrad",28.0,0.01520288451189323,17.520233991489118,1.0,0.9158504209668482,0.013744406380546824,0.013357030157943773,D,0.018688129200323065,3,WHL
"Belcourt, Liam",16.0,0.018518518518518517,17.639981873394692,1.0,0.8966189111328124,0.016604053909866898,0.016136080575448818,LD,,1,WHL
"Bellerive, Jordy",68.66666666666667,0.24037758169283474,17.88564659105805,1.0,0.8571651574760768,0.1926140496128725,0.18718536095994412,C,0.06767101468229388,3,WHL
"Bellows, Kieffer",56.0,0.3259911894273128,19.77924984585641,1.0,0.5530524747554608,0.18029023406125155,0.17520888329868128,LW,,1,WHL
"Benjafield, Quinn",63.25,0.156680471112256,18.582591444006425,1.0,0.745235814092568,0.10661999565332181,0.10361498765031381,RW,0.013474098569403263,4,WHL
"Benoit, Christopher",62.5,0.07227796358231141,18.16957681638222,1.0,0.8115659632890153,0.059000185391517856,0.06964274680277911,C,0.01285379528261493,2,QMJHL
"Benoit, Simon",61.0,0.11475977492425335,18.87222208439296,1.0,0.6987211332464909,0.0740968124078582,0.08746253102715437,D,0.048477767514437366,2,QMJHL
"Benson, Tyler",45.25,0.36059959017879806,18.41895073950123,1.0,0.7715165112361027,0.2718505677086245,0.2641886547008346,LW,0.05124927169604397,4,WHL
"Beraldo, Adrien",51.0,0.037267080745341616,18.182280672531505,1.0,0.8095257239914404,0.03016866052142014,0.03016866052142014,D,,1,OHL
"Berger, Kynan",55.0,0.05263157894736842,17.781258905503968,1.0,0.873929819776063,0.04599630630400331,0.05429320420835996,C,,1,QMJHL
"Bergeron, Justin",60.0,0.13366336633663367,17.35145828772594,1.0,0.9429557989912141,0.12603864639981574,0.1487737280881374,D,,1,QMJHL
"Bernard, Xavier",58.0,0.08603896103896103,17.489665481437655,1.0,0.9207597236811125,0.07567673598318501,0.08932744410825877,D,0.0569603177928342,2,QMJHL
"Berube, Marcel",30.0,0.054945054945054944,17.935981724411707,1.0,0.8490813350594801,0.04665282060766374,0.05506814176353584,C,,1,QMJHL
"Bettens, Rylan",56.5,0.049756205673758866,17.589829228437118,1.0,0.9046734259129987,0.04315806965951842,0.04194169046229052,RW,0.02399553886138611,2,WHL
"Bibeau, Félix",54.5,0.1623863494831237,18.33846773157451,1.0,0.784442082309134,0.1195940120330101,0.14116659878056648,C,0.09623244027288534,2,QMJHL
"Bilodeau, Gabriel",60.5,0.13833718858844485,19.160306923536154,1.0,0.6524547080800935,0.08777780576188454,0.10361132699859782,D,0.015077299530043303,2,QMJHL
"Bily, Shaun",32.666666666666664,0.09045880758291298,18.302603349091157,1.0,0.79020190213596,0.06622765128014907,0.07288097482985921,C,0.038792241845439945,3,QMJHL
"Bishop, Anthony",55.666666666666664,0.03929234503200801,18.969294013649268,1.0,0.6831313814079278,0.02397244466641986,0.023296798530506573,D,0.011615456190186614,3,WHL
"Bishop, Joel",58.0,0.09523809523809523,18.032511557613145,1.0,0.8335786438473292,0.08054469192388325,0.09507349084989952,LW,0.02774205803233731,2,QMJHL
"Bison, Bartek",31.0,0.07502244512553792,18.55590615156714,1.0,0.7495214720583173,0.0564455856862481,0.054854707392900846,LW,0.010041100025323301,3,WHL
"Bitten, Sam",40.5,0.09228278467350243,17.489816256470306,1.0,0.9207355092108689,0.08464157826998209,0.08464157826998209,C,0.005256044611814383,2,OHL
"Bitten, Will",63.25,0.27008495021041945,18.168883126912448,1.0,0.8116773698178614,0.21518218830754166,0.21518218830754166,RW,0.07685714633043124,4,OHL
"Blachman, Nicholas",38.0,0.05263157894736842,18.773432473367325,1.0,0.7145867447772076,0.03760982867248461,0.04439395839441385,RW,,1,QMJHL
"Blacker, Ian",29.333333333333332,0.02102670164110842,18.08212288081024,1.0,0.8256110653418759,0.016465993338058805,0.016465993338058805,D,0.008110246016056201,3,OHL
"Blackmore, G",54.0,0.06315789473684211,18.25152641834672,1.0,0.7984048572135167,0.050425569929274744,0.059521426511910294,RW,,1,QMJHL
"Blain-Dupuis, Dominik",12.0,0.04,18.51701091869629,1.0,0.7557680464573759,0.030230721858295038,0.0356837947893153,LW,,1,QMJHL
"Blichfeld, Joachim",59.5,0.24684112149532708,19.178774215562193,1.0,0.6494888609807123,0.15913094817714385,0.15464595669061804,LW,0.014349670284889435,2,WHL
"Bodak, Martin",58.0,0.16374269005847952,19.304242123288372,1.0,0.6293387149998875,0.10304961415202835,0.10014523478738631,D,,1,WHL
"Boissonneault, Mathieu",51.0,0.042452830188679236,17.764132078733862,1.0,0.876680388155342,0.037217563648104135,0.043930935887090634,LW,,1,QMJHL
"Boivin, Félix",49.5,0.1066551561764244,19.234551337257642,1.0,0.6405310552364232,0.06982504805598753,0.0824202180041645,D,0.029399260743241635,2,QMJHL
"Boka, Luke",63.333333333333336,0.11249892112498923,17.77139885047485,1.0,0.8755133446137396,0.0888889170499813,0.0888889170499813,RW,0.06314875112708809,3,OHL
"Bollers, Kyle",59.0,0.06162417433174888,18.517561198150666,1.0,0.7556796715770029,0.04289483041942795,0.04289483041942795,LW,0.04239598228841088,2,OHL
"Boomhower, Shaw",32.666666666666664,0.0899980025784896,18.97120894099396,1.0,0.6828238440763701,0.06160865495441294,0.06160865495441294,C,0.036368605643751994,3,OHL
"Borstmayer, Jordan",41.666666666666664,0.0705575223583698,18.789944560994435,1.0,0.7119349035042938,0.04763974834365945,0.04629705625146067,RW,0.029329234228890524,3,WHL
"Bouchard, Evan",59.0,0.2043723703442195,17.32156211849324,1.0,0.947757123769986,0.17591147054608305,0.17591147054608305,D,0.10424842795408489,3,OHL
"Bouchard, Xavier",62.0,0.1478586692427037,17.43108385760551,1.0,0.930167932468555,0.14072141606428895,0.16610500261415678,D,0.0732561487780884,2,QMJHL
"Boucher, Anthony",66.0,0.16222996515679441,19.063698113255732,1.0,0.6679700830111299,0.10363415497932557,0.12232787350499993,C,0.0321089598401009,2,QMJHL
"Boudrias, Karl",26.333333333333332,0.07013088897146869,17.38103460769307,1.0,0.9382058420044924,0.06368148441168713,0.07516846710698372,D,0.03220543544288156,3,QMJHL
"Boudrias, Shawn",37.666666666666664,0.20287862630159692,17.658638606273808,1.0,0.8936226398324267,0.17430078346177047,0.20574147775303833,RW,0.07181213947649379,3,QMJHL
"Bourque, Trenton",41.8,0.04171016046187499,18.045096196485428,1.0,0.8315575508444406,0.03277087074554639,0.03277087074554639,D,0.012666831527804475,5,OHL
"Bourret, Olivier",54.5,0.0836873090394217,17.53207437201303,1.0,0.9139488558547071,0.07540649447213921,0.08900845593890858,LW,0.010692496873644519,2,QMJHL
"Bowen, Ryan",35.25,0.13009762192152127,18.121358386315258,1.0,0.8193098431577698,0.1053500502131855,0.10238083471033292,RW,0.049472494440224106,4,WHL
"Bowman, Nicholas",61.0,0.08588957055214724,17.021001044381894,1.0,0.9960272322722679,0.0855483512381089,0.08313723239928866,C,,1,WHL
"Bowman, Nick",56.0,0.0759493670886076,18.018570871120296,1.0,0.8358175180980805,0.06347981150112003,0.061690678605161586,C,,1,WHL
"Bowman, Parker",53.0,0.05084745762711865,18.477918481577852,1.0,0.7620462918585971,0.038748116535182904,0.04573757270485245,LW,,1,QMJHL
"Brahaney, Jakob",45.333333333333336,0.05375389592456701,17.900081566489035,1.0,0.8548469004218613,0.03846066534432521,0.03846066534432521,D,0.04356804542089495,3,OHL
"Brassard, Matt",39.0,0.14645721219042682,18.482857904833295,1.0,0.7612530204837727,0.10337931419319614,0.10337931419319614,D,0.048642068900836374,4,OHL
"Brazeau, Justin",66.33333333333333,0.20381805889858506,19.050651509547183,1.0,0.6700653675667225,0.11858073321815836,0.11858073321815836,RW,0.06615933763556708,3,OHL
"Brennan, Ted",65.0,0.03543307086614173,18.14052116226696,1.0,0.8162323013399262,0.028921616976611556,0.02810648197363107,C,,1,WHL
"Briscoe, Ian",22.5,0.03464755077658303,18.48649199849939,1.0,0.7606693850409985,0.026192771932576006,0.025454547467305154,C,0.0007629675071731301,2,WHL
"Brisebois, Aaron",42.0,0.02906976744186046,18.186299654372952,1.0,0.808880275507704,0.023513961497316976,0.02775545290275255,LW,,1,QMJHL
"Brook, Josh",48.0,0.14507576274812356,17.750898494541374,1.0,0.8788057017766557,0.12511904663536946,0.12159265616645086,D,0.020260814152841616,3,WHL
"Brown, Aidan",50.333333333333336,0.047403983958434,17.389357604166143,1.0,0.9368691687709175,0.04097461934543429,0.04097461934543429,RW,0.02136240495053401,3,OHL
"Brown, Elijah",35.333333333333336,0.1160148072160348,17.744622466411055,1.0,0.8798136318943844,0.09900326501166827,0.09621292909145933,C,0.04180057144476132,3,WHL
"Brown, Logan",36.0,0.34900977812794576,18.77561871822976,1.0,0.7142356338523006,0.23614789689634857,0.23614789689634857,C,0.029199198744470557,5,OHL
"Brown, Patrick",52.0,0.03870967741935484,17.99033439330698,1.0,0.8403522964348991,0.032529766313608995,0.032529766313608995,RW,,1,OHL
"Brown, William",24.5,0.03944099378881987,18.199473064397907,1.0,0.8067646258576964,0.030604605744307154,0.030604605744307154,D,0.016368316828793163,2,OHL
"Bruder, Andrew",52.0,0.06285714285714286,17.58594316989143,1.0,0.9052975269154366,0.056904415977541735,0.056904415977541735,C,,1,OHL
"Bruggen-Cate, Conner",62.5,0.11676966292134831,18.012866532671534,1.0,0.8367336348529517,0.0935230820903992,0.09088720118995885,LW,0.04792007381079823,2,WHL
"Bucek, Samuel",52.0,0.1793478260869565,18.035048587713572,1.0,0.8331711968132005,0.1494274429067153,0.17638143851044913,LW,,1,QMJHL
"Budik, Vojtech",63.0,0.14171645163103008,19.12515720330541,1.0,0.6580997531491516,0.08700425661708595,0.08455210413079049,D,0.022927252785140614,3,WHL
"Bukac, Daniel",55.5,0.068048128342246,18.390079633472137,1.0,0.7761532108643749,0.05355081214191578,0.052041520961889166,D,0.01779355737985891,2,WHL
"Bulitka, Shane",62.5,0.14222358830245016,18.200683584888694,1.0,0.8065702162668762,0.11284057023354753,0.11284057023354753,LW,0.010921705614639173,2,OHL
"Bulych, Kaleb",37.5,0.021634615384615384,17.646923031493763,1.0,0.8955041611421015,0.017629266400078933,0.017132398187931837,D,0.02493154763767994,2,WHL
"Bunnaman, Connor",65.0,0.16607832234734,18.351314490898666,1.0,0.7823788927616746,0.12012659105059331,0.12012659105059331,C,0.03406811060449081,4,OHL
"Burghardt , Luke",57.5,0.17708333333333331,18.165173876467396,1.0,0.8122730754393364,0.14909835929116405,0.14909835929116405,C,0.08511335444603113,2,OHL
"Burghardt, Luke",60.5,0.1832254432873628,18.356549267562947,1.0,0.7815381876293908,0.1056470934037741,0.1056470934037741,C,0.1107814758107986,2,OHL
"Burnell, Owen",29.0,0.07058823529411765,19.465099777301692,1.0,0.6035049757653486,0.042600351230495194,0.042600351230495194,LW,,1,OHL
"Burnie, Tyler",53.5,0.09789852328663386,18.61060390868186,1.0,0.7407370122656933,0.06813587314077443,0.06813587314077443,C,0.046253794022161725,2,OHL
"Burt, Robbie",38.75,0.08786264539084312,17.408432842016715,1.0,0.9338056855721159,0.07660369469814886,0.082019172004476,LW,0.030171367930017148,4,QMJHL
"Burzan, Luka",46.0,0.14149276731144342,17.801818618131662,1.0,0.8706279299280549,0.12122904517524873,0.11781229160368457,C,0.04889909986464094,3,WHL
"Busby, Dennis",62.0,0.07766990291262135,17.203443508366313,1.0,0.9667269725563705,0.07508559010146566,0.07508559010146566,D,,1,OHL
"Busdeker, DJ",53.0,0.12857789855072463,17.980846786016773,1.0,0.8418760061657065,0.10769797874073814,0.10769797874073814,RW,0.006446421850734259,2,OHL
"Butt, Dawson",45.0,0.020270270270270268,17.606502025053068,1.0,0.9019957747764775,0.01828369813736103,0.017768385236711513,RW,,1,WHL
"Buziak, Braydon",40.333333333333336,0.06357780574121402,19.734899246388554,1.0,0.5601751810299982,0.035361741751413996,0.03436509645695332,C,0.0037099620458772757,3,WHL
"Byrne, Mitchell",41.25,0.033619325512014187,19.145384580407388,1.0,0.6548512363865737,0.021980579516018055,0.021980579516018055,D,0.007944492912046556,4,OHL
"Bélanger, Jean-Simon",25.5,0.09522058823529411,19.315875956230187,1.0,0.6274703214294322,0.06018338229962035,0.07103937093441548,C,0.014443372579705273,2,QMJHL
"Caamano, Nicholas",51.0,0.21304525156119802,18.24839248971968,1.0,0.7989081661510193,0.15661397784747805,0.15661397784747805,LW,0.07393184014609473,5,OHL
"Calgaro, Danyck",21.0,0.10702614379084968,18.750880751942848,1.0,0.7182085512379788,0.07871953357200263,0.0929191070944669,LW,0.09199814748801402,2,QMJHL
"Caller, Jackson",68.5,0.06864545083639331,18.180589036145086,1.0,0.8097974007950992,0.05195969307881318,0.0504952464468384,D,0.044219251553239185,2,WHL
"Calvas, Theo",36.25,0.04180544949320688,18.506059047412684,1.0,0.7575269169855227,0.028374371935539378,0.028374371935539378,D,0.023223906774001993,4,OHL
"Cameron, Christopher",52.5,0.04230019493177388,18.275553510699215,1.0,0.7945461061817063,0.0337430500564013,0.0337430500564013,D,0.006877065212866428,2,OHL
"Cameron, Cole",63.0,0.029405779405779407,19.33207331005356,1.0,0.6248690264053982,0.01744564252160147,0.01744564252160147,D,0.006072102091317711,2,OHL
"Campbell, Chase",29.666666666666668,0.0633307765608681,18.103305647746875,1.0,0.8222091129718517,0.047952812041747395,0.047952812041747395,RW,0.02510158367550603,6,OHL
"Canade, Nicholas",63.0,0.059322033898305086,18.0366393248259,1.0,0.832915724432961,0.04941025483924345,0.04941025483924345,LW,,1,OHL
"Candella, Cole",56.75,0.12509086069054126,18.51456181528014,1.0,0.7561613724660097,0.0897266517591232,0.0897266517591232,D,0.060732770476998744,4,OHL
"Cap, Ethan",67.0,0.06149631588890987,17.42478020676125,1.0,0.9311802987941438,0.05740786310507872,0.055789863713789356,D,0.009326882071417271,2,WHL
"Capannelli, Adam",53.0,0.16049382716049382,18.119406719138606,1.0,0.8196232809063402,0.13092644104144635,0.15454319207188955,C,0.015569836114904707,2,QMJHL
"Cardinal, Tommy",30.0,0.0472727599799423,18.634399191461785,1.0,0.7369154898512372,0.033907884622580126,0.04002425090222999,RW,0.015661077613187014,3,QMJHL
"Caron, Phil",24.0,0.0196078431372549,17.617880992040238,1.0,0.9001683126783377,0.01765035907212427,0.01765035907212427,D,,1,OHL
"Caron, Thomas",11.0,0.057142857142857134,17.301765841035152,1.0,0.9509364059297547,0.054339223195985976,0.06414103171685637,LW,,1,QMJHL
"Carpendale, Tyler",19.0,0.08064516129032258,17.877247818202182,1.0,0.8585140003967298,0.06923500003199433,0.0672836612806696,LW,,1,WHL
"Carson, Macauley",58.666666666666664,0.16748048383857114,18.023682345878356,1.0,0.8349966152519364,0.1330283279016682,0.1330283279016682,LW,0.0655338640018636,3,OHL
"Carter, Cole",38.4,0.16898708924835598,18.798990176022635,1.0,0.7104821777307654,0.11862465389653024,0.11862465389653024,RW,0.02452020907156971,5,OHL
"Casey, Thomas",59.0,0.07017543859649122,17.663794420772714,1.0,0.8927946160239024,0.06265225375606333,0.0739535819422064,C,,1,QMJHL
"Castleman, Oliver",65.0,0.15799353312645126,18.013395290601526,1.0,0.8366487163293952,0.1353061008727906,0.1353061008727906,LW,0.06406238414146069,2,OHL
"Castonguay, Daven",35.666666666666664,0.05617310846056558,18.926126076712688,1.0,0.6900641520799425,0.038781718930664545,0.04577723636192346,D,0.03877903194226765,3,QMJHL
"Cavalleri, Marco",16.0,0.0392156862745098,18.26967413962677,1.0,0.7954903331759411,0.031195699340232984,0.036822836675354,C,,1,QMJHL
"Centazzo, Orrin",37.666666666666664,0.10745413389517038,17.497414748270312,1.0,0.9195151914277883,0.0966542427080151,0.09393011229436682,LW,0.035237403654172585,3,WHL
"Chainey, Jocktan",59.5,0.14658731250860052,17.726078588372328,1.0,0.8827917787074044,0.1290439213781521,0.15232110006671928,D,0.010696142927178706,2,QMJHL
"Charlebois, Mathieu",35.333333333333336,0.037623453960630764,18.50670865044142,1.0,0.7574225907391082,0.03050580342566622,0.036008496073208156,D,0.029690737427934696,3,QMJHL
"Cheezo, Adam",43.0,0.225,18.71964122671232,1.0,0.7232256189900019,0.15905311794875188,0.18774341043155357,RW,0.027767195866173804,2,QMJHL
"Chekhovich, Ivan",60.5,0.30426548089591565,18.581947720182598,1.0,0.745339196138675,0.22796159699711516,0.2690817270331773,LW,0.04827415886550885,2,QMJHL
"Chenier, Brad",66.5,0.11603721948549535,18.662353732875637,1.0,0.7324259905001729,0.08207225516309263,0.08207225516309263,LW,0.02493478070738584,2,OHL
"Chenier, Cedric",37.0,0.045112781954887216,18.114093803344584,1.0,0.82047653518286,0.037013979030805715,0.0359707666152622,RW,,1,WHL
"Chernyuk, Konstantin",37.0,0.04065040650406504,17.848225813164227,1.0,0.8631749344058255,0.03508841196771648,0.03508841196771648,D,,1,OHL
"Chiodo, Lucas",61.666666666666664,0.1996022618363044,18.285923304647806,1.0,0.7928807172735626,0.14508608149904334,0.14508608149904334,LW,0.08825145036755062,3,OHL
"Chisholm, Declan",44.0,0.0798443370907139,17.674070480681973,1.0,0.8911442808024754,0.06772863109307029,0.06772863109307029,D,0.04609781902667876,2,OHL
"Chizen, Braydyn",57.0,0.04475234354520383,18.86353402708337,1.0,0.7001164352504107,0.02768751096328455,0.026907158351954747,D,0.016522492185392392,3,WHL
"Chmelevski, Sasha",51.333333333333336,0.24511450405945823,17.68193707705502,1.0,0.8898809054249641,0.20744250944840603,0.20744250944840603,C,0.033021104124631065,3,OHL
"Cholowski, Dennis",34.5,0.2773224043715847,19.996349300725914,1.0,0.5181863023034183,0.14458593766636602,0.1405108868548599,D,0.04721696983617048,2,WHL
"Christensen, Logan",61.333333333333336,0.10004606919419379,18.18570190962917,1.0,0.8089762733135554,0.08142781482146504,0.07913283034217865,C,0.03422012416973272,3,WHL
"Christiansen, Jake",64.0,0.09284874367533158,17.52270746002422,1.0,0.9154531819201108,0.08183835045689741,0.07953179532557306,D,0.01239347967211792,3,WHL
"Chychrun, Jakob",50.5,0.22324810606060608,17.35762840947242,1.0,0.9419648774387297,0.21116775357922268,0.21116775357922268,D,0.03967523080343442,2,OHL
"Chyzowski, Ryan",61.5,0.1257574791095235,17.348244417422922,1.0,0.9434719465618788,0.1125148304607097,0.10934368077232584,LW,0.08792905465780777,2,WHL
